"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"330",20948,"C00437913","pete","olson","peteolson","TX","House",22,"R","1/6/2009","1/3/2019","PeteOlson",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8327,"Olson, Pete",111,2009,"TX",22,0,2008,0,52,0.667999983,32,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,0,0,0,0.851999998,1.013999939,8,0,0,0,0,0.111893317,NA,1,0.162759572,2,182,135
"331",20949,"C00431684","jason","chaffetz","jasonchaffetz","UT","House",3,"R","1/6/2009","1/3/2019","jasoninthehouse",3,7531,0,1,NA,NA,0,NA,NA,NA,8090,"Chaffetz, Jason",111,2009,"UT",3,0,2008,0,66,0.963,3,0,0,0,0,0,0,0,20,1,1,1,0,1,1,1,1,1,0,0,4356,0,0,0,0,0,0,0,1.146999955,1.309000015,21,2,2,2,1,0.778418291,NA,1,0.162759572,3,182,32
"332",20952,"C00445452","gerald","connolly","geraldconnolly","VA","House",11,"D","1/6/2009","1/3/2019","ElectConnolly",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8104,"Connolly, Gerald",111,2009,"VA",11,1,2008,0,55,-0.270000011,11,0,0,0,0,0,0,0,25,2,1,1,0,0,0,0,0,0,0,0,3025,0,0,0,0,1,0,0,0.08600001,0.07599999,25,2,1,1,0,0.813606952,NA,1,0.702585161,2,269,139
"333",20952,"C00445452","gerald","connolly","geraldconnolly","VA","House",11,"D","1/6/2009","1/3/2019","gerryconnolly",4,4946,0,0,4436,0.897,1,NA,NA,NA,8104,"Connolly, Gerald",111,2009,"VA",11,1,2008,0,55,-0.270000011,11,0,0,0,0,0,0,0,25,2,1,1,0,0,0,0,0,0,0,0,3025,0,0,0,0,1,0,0,0.08600001,0.07599999,25,2,1,1,0,0.813606952,NA,1,0.702585161,2,269,139
"334",20953,"C00443580","cynthia","lummis","cynthialummis","WY","House",1,"R","1/6/2009","1/3/2017","cynthialummis",1,1584,0,0,1047,0.661,0,NA,NA,NA,8266,"Lummis, Cynthia",111,2009,"WY",1,0,2008,1,53,0.931999981,1,0,0,0,0,0,0,0,10,2,1,1,0,0,0,0,0,0,0,0,2809,0,0,1,0.056000002,0,0,0,1.115999937,1.277999997,10,2,1,1,0,0.603806983,NA,1,0.162759572,3,182,46
"335",20954,"C00457556","mike","quigley","mikequigley","IL","House",5,"D","4/7/2009","1/3/2019","repmikequigley",6,8140,0,1,NA,NA,0,NA,NA,NA,8355,"Quigley, Mike",111,2009,"IL",5,1,2009,0,69,-0.323000014,19,0,0,0,0,0,0,0,8,0,1,1,0,1,1,1,1,1,0,0,4761,0,0,0,0,1,0,0,0.139000013,0.022999987,9,1,2,2,1,0.494966934,NA,1,0.702585161,2,269,177
"336",20955,"C00458125","judy","chu","judychu","CA","House",27,"D","7/16/2009","1/3/2019","JudyChuCampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8094,"Chu, Judy",111,2009,"CA",32,1,2009,1,62,-0.501999974,53,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,1,0.625999987,1,0,0,0.317999989,0.155999973,8,0,0,0,0,0.111893317,NA,1,0.702585161,1,269,254
"337",20955,"C00458125","judy","chu","judychu","CA","House",27,"D","7/16/2009","1/3/2019","repjudychu",7,3439,0,0,2720,0.791,1,NA,NA,NA,8094,"Chu, Judy",111,2009,"CA",32,1,2009,1,62,-0.501999974,53,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,1,0.625999987,1,0,0,0.317999989,0.155999973,8,0,0,0,0,0.111893317,NA,1,0.702585161,1,269,254
"338",20957,"C00464495","william","owens","williamowens","NY","House",21,"D","11/3/2009","1/3/2015","billowensny",6,1914,0,0,1588,0.83,0,1,23,NA,8330,"Owens, William",111,2009,"NY",23,1,2009,0,65,-0.178000003,29,0,0,0,0,0,0,0,13,0,1,1,1,1,0,0,0,0,0,0,4225,0,0,0,0,1,0,0,0.005999997,0.167999998,14,0,1,1,1,0.806806141,NA,1,0.702585161,2,269,140
"339",20958,"C00462697","john","garamendi","johngaramendi","CA","House",3,"D","11/3/2009","1/3/2019","repgaramendi",0,10410,1,0,6138,0.59,1,NA,NA,NA,8165,"Garamendi, John",111,2009,"CA",10,1,2009,0,53,-0.384000003,53,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.625999987,1,0,0,0.200000003,0.038000003,7,0,0,0,0,0.097906652,NA,1,0.702585161,1,269,258
"340",20958,"C00462697","john","garamendi","johngaramendi","CA","House",3,"D","11/3/2009","1/3/2019","JohnGaramendi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8165,"Garamendi, John",111,2009,"CA",10,1,2009,0,53,-0.384000003,53,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.625999987,1,0,0,0.200000003,0.038000003,7,0,0,0,0,0.097906652,NA,1,0.702585161,1,269,258
"341",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","TedforCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8128,"Deutch, Theodore",111,2009,"FL",19,1,2010,0,62,-0.405000001,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,1,0.254999995,1,0,0,0.221000001,0.059,3,0,0,0,0,0.041959994,NA,1,0.702585161,1,269,266
"342",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","TedDeutch",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8128,"Deutch, Theodore",111,2009,"FL",19,1,2010,0,62,-0.405000001,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,1,0.254999995,1,0,0,0.221000001,0.059,3,0,0,0,0,0.041959994,NA,1,0.702585161,1,269,266
"343",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","repteddeutch",3,4176,0,0,3045,0.729,1,NA,NA,NA,8128,"Deutch, Theodore",111,2009,"FL",19,1,2010,0,62,-0.405000001,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,1,0.254999995,1,0,0,0.221000001,0.059,3,0,0,0,0,0.041959994,NA,1,0.702585161,1,269,266
"344",20960,"C00476861","mark","critz","markcritz","PA","House",12,"D","5/20/2010","1/3/2013","realMarkCritz",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8111,"Critz, Mark",111,2009,"PA",12,1,2010,0,53,-0.277999997,19,0,0,0,0,0,0,0,4,0,0,0,0,2,2,2,2,2,0,0,2809,0,0,0,0,1,0,0,0.093999997,0.068000004,6,2,2,2,2,0.356658744,NA,1,0.702585161,2,269,210
"345",20960,"C00476861","mark","critz","markcritz","PA","House",12,"D","5/20/2010","1/3/2013","critzforltgov",7,1663,0,0,981,0.59,1,NA,NA,NA,8111,"Critz, Mark",111,2009,"PA",12,1,2010,0,53,-0.277999997,19,0,0,0,0,0,0,0,4,0,0,0,0,2,2,2,2,2,0,0,2809,0,0,0,0,1,0,0,0.093999997,0.068000004,6,2,2,2,2,0.356658744,NA,1,0.702585161,2,269,210
"346",20962,"C00462556","tom","graves","tomgraves","GA","House",14,"R","6/8/2010","1/3/2019","TomGravesGA14",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8176,"Graves, Tom",111,2009,"GA",9,0,2010,0,100,0.981000006,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0.133000001,0,0,0,1.164999962,1.327000022,1,0,0,0,0,0.013986665,NA,1,0.162759572,1,182,177
"347",20962,"C00462556","tom","graves","tomgraves","GA","House",14,"R","6/8/2010","1/3/2019","reptomgraves",5,3277,0,1,NA,NA,1,NA,NA,NA,8176,"Graves, Tom",111,2009,"GA",9,0,2010,0,100,0.981000006,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0.133000001,0,0,0,1.164999962,1.327000022,1,0,0,0,0,0.013986665,NA,1,0.162759572,1,182,177
"348",20963,"C00433524","duncan","hunter","duncanhunter","CA","House",50,"R","1/6/2009","1/3/2019","rep_hunter",3,294,0,0,194,0.66,0,NA,NA,NA,8210,"Hunter, Duncan",111,2009,"CA",52,0,2008,0,56,0.666999996,53,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.851000011,1.013000011,10,0,0,0,0,0.128677314,NA,1,0.162759572,2,182,130
"349",21100,"C00484683","marlin","stutzman","marlinstutzman","IN","House",3,"R","11/16/2010","1/3/2017","GoMarlin",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8422,"Stutzman, Marlin",111,2009,"IN",3,0,2010,0,63,0.950999975,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,1,0.138999999,0,0,0,1.13499999,1.296999931,0,0,0,0,0,0,NA,1,0.162759572,1,182,180
"350",21100,"C00484683","marlin","stutzman","marlinstutzman","IN","House",3,"R","11/16/2010","1/3/2017","repstutzman",2,1083,0,0,963,0.889,1,NA,NA,NA,8422,"Stutzman, Marlin",111,2009,"IN",3,0,2010,0,63,0.950999975,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,1,0.138999999,0,0,0,1.13499999,1.296999931,0,0,0,0,0,0,NA,1,0.162759572,1,182,180
"351",21100,"C00484683","marlin","stutzman","marlinstutzman","IN","House",3,"R","11/16/2010","1/3/2017","MarlinStutzman",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8422,"Stutzman, Marlin",111,2009,"IN",3,0,2010,0,63,0.950999975,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,1,0.138999999,0,0,0,1.13499999,1.296999931,0,0,0,0,0,0,NA,1,0.162759572,1,182,180
"352",21101,"C00464032","tom","reed","tomreed","NY","House",23,"R","11/18/2010","1/3/2019","reptomreed",5,1481,0,0,1104,0.745,1,NA,NA,NA,8359,"Reed, Tom",111,2009,"NY",29,0,2010,0,56,0.616999984,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.800999999,0.963,0,0,0,0,0,0,NA,1,0.162759572,1,182,182
"353",21101,"C00464032","tom","reed","tomreed","NY","House",23,"R","11/18/2010","1/3/2019","TomReedCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8359,"Reed, Tom",111,2009,"NY",29,0,2010,0,56,0.616999984,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.800999999,0.963,0,0,0,0,0,0,NA,1,0.162759572,1,182,182
"354",29101,"C00251918","ed","pastor","edpastor","AZ","House",7,"D","1/3/1991","1/3/2015","pastorforaz",4,114,0,1,NA,NA,0,1,4,NA,8333,"Pastor, Ed",111,2009,"AZ",4,1,1991,0,72,-0.448000014,8,0,0,1,1,1,1,1,3,1,1,1,1,5,0,0,0,0,0,1,5184,1,0,0,0,1,1,0,0.264000028,0.102000013,9,2,2,2,2,2.297300637,0.422983646,10,1.236729503,3,269,41
"355",29106,"C00167585","maxine","waters","maxinewaters","CA","House",43,"D","1/3/1991","1/3/2019","RepMaxineWaters",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8450,"Waters, Maxine",111,2009,"CA",35,1,1990,1,83,-0.606000006,53,0,1,1,1,1,1,0,24,4,8,6,2,1,0,0,0,0,1,0,6889,0,0,1,0.625999987,1,1,0,0.422000021,0.26000002,26,5,9,7,2,3.910409877,3.850907087,10,1.541760683,3,269,16
"356",29106,"C00167585","maxine","waters","maxinewaters","CA","House",43,"D","1/3/1991","1/3/2019","maxinewaters",3,2168,1,1,NA,NA,1,NA,NA,NA,8450,"Waters, Maxine",111,2009,"CA",35,1,1990,1,83,-0.606000006,53,0,1,1,1,1,1,0,24,4,8,6,2,1,0,0,0,0,1,0,6889,0,0,1,0.625999987,1,1,0,0.422000021,0.26000002,26,5,9,7,2,3.910409877,3.850907087,10,1.541760683,3,269,16
"357",29109,"C00238865","rosa","delauro","rosadelauro","CT","House",3,"D","1/3/1991","1/3/2019","Rosa_DeLauro",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8124,"DeLauro, Rosa",111,2009,"CT",3,1,1990,1,77,-0.439999998,5,0,1,2,1,2,2,1,26,3,2,2,1,0,0,0,0,0,0,0,5929,1,0,0,0,1,1,0,0.256000012,0.093999997,28,4,4,4,2,3.562356073,2.074560881,10,1.541760683,3,269,20
"358",29109,"C00238865","rosa","delauro","rosadelauro","CT","House",3,"D","1/3/1991","1/3/2019","rosadelauro",2,5344,0,1,NA,NA,1,NA,NA,NA,8124,"DeLauro, Rosa",111,2009,"CT",3,1,1990,1,77,-0.439999998,5,0,1,2,1,2,2,1,26,3,2,2,1,0,0,0,0,0,0,0,5929,1,0,0,0,1,1,0,0.256000012,0.093999997,28,4,4,4,2,3.562356073,2.074560881,10,1.541760683,3,269,20
"359",29127,"C00253187","collin","peterson","collinpeterson","MN","House",7,"D","1/3/1991","1/3/2019","collinpeterson",3,80,0,0,49,0.612,0,NA,NA,NA,8342,"Peterson, Collin",111,2009,"MN",7,1,1990,0,72,-0.169,8,0,0,0,0,0,0,0,8,4,4,1,1,1,0,1,1,0,0,0,5184,0,1,1,0.210999995,1,0,0,0.015000001,0.177000001,9,4,5,2,1,1.560293651,4.345005035,10,4.54486227,1,269,74
"360",29134,"C00240986","jose","serrano","joseserrano","NY","House",15,"D","1/3/1989","1/3/2019","serranocongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8396,"Serrano, Jose",111,2009,"NY",16,1,1990,0,97,-0.499000013,29,0,1,1,1,1,1,0,17,0,2,2,1,0,0,0,0,0,0,1,9409,1,0,1,0.514999986,1,0,0,0.315000027,0.153000012,18,1,3,3,1,1.817304281,1.303536057,10,1.541760683,2,269,64
"361",29134,"C00240986","jose","serrano","joseserrano","NY","House",15,"D","1/3/1989","1/3/2019","repjoseserrano",7,3862,0,1,NA,NA,1,NA,NA,NA,8396,"Serrano, Jose",111,2009,"NY",16,1,1990,0,97,-0.499000013,29,0,1,1,1,1,1,0,17,0,2,2,1,0,0,0,0,0,0,1,9409,1,0,1,0.514999986,1,0,0,0.315000027,0.153000012,18,1,3,3,1,1.817304281,1.303536057,10,1.541760683,2,269,64
"362",29137,"C00237198","john","boehner","johnboehner","OH","House",8,"R","1/3/1991","10/31/2015","speakerboehner",6,22672,0,0,17763,0.783,0,NA,NA,NA,8051,"Boehner, John",111,2009,"OH",8,0,1990,0,68,0.739000022,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4624,0,0,1,0.30399999,0,0,1,0.923000038,1.085000038,6,0,0,0,0,0.083919988,0.124557383,10,0.696903944,1,182,148
"363",29143,"C00250720","sam","johnson","samjohnson","TX","House",3,"R","1/3/1991","1/3/2019","samspressshop",1,947,0,0,840,0.887,0,NA,NA,NA,8222,"Johnson, Sam",111,2009,"TX",3,0,1991,0,60,0.75,32,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,3600,1,0,1,0.209999993,0,0,0,0.934000015,1.095999956,11,0,0,0,0,0.142663979,0.087735355,10,0.696903944,1,182,123
"364",29149,"C00241349","james","moran","jamesmoran","VA","House",8,"D","1/3/1991","1/3/2015","jim_moran",0,1743,0,0,1428,0.819,0,NA,NA,NA,8311,"Moran, Jerry",111,2009,"VA",8,1,1990,0,68,-0.326000005,11,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,4624,1,0,0,0,1,0,0,0.142000005,0.019999996,18,1,0,0,0,0.367371344,0.723231733,10,1.236729503,1,269,208
"365",29301,"C00260547","spencer","bachus","spencerbachus","AL","House",6,"R","1/5/1993","1/3/2015","bachusal06",1,532,0,0,485,0.912,0,NA,NA,NA,8029,"Bachus, Spencer",111,2009,"AL",6,0,1992,0,98,0.575999975,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9604,0,0,1,0.067000002,0,0,0,0.75999999,0.921999991,6,0,0,0,0,0.083919988,0.217526212,9,0.637554586,1,182,149
"366",29309,"C00260265","lynn","woolsey","lynnwoolsey","CA","House",6,"D","1/5/1993","1/3/2013","lynnwoolsey",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8463,"Woolsey, Lynn",111,2009,"CA",6,1,1992,1,72,-0.648000002,53,0,1,0,0,0,0,0,17,3,2,1,0,1,0,0,0,0,0,0,5184,0,0,0,0,1,0,0,0.464000016,0.302000016,18,3,2,1,0,0.924932947,1.380868077,9,1.482411265,2,269,128
"367",29309,"C00260265","lynn","woolsey","lynnwoolsey","CA","House",6,"D","1/5/1993","1/3/2013","replynnwoolsey",7,0,1,0,NA,NA,1,NA,NA,NA,8463,"Woolsey, Lynn",111,2009,"CA",6,1,1992,1,72,-0.648000002,53,0,1,0,0,0,0,0,17,3,2,1,0,1,0,0,0,0,0,0,5184,0,0,0,0,1,0,0,0.464000016,0.302000016,18,3,2,1,0,0.924932947,1.380868077,9,1.482411265,2,269,128
"368",29312,"C00258475","anna","eshoo","annaeshoo","CA","House",18,"D","1/5/1993","1/3/2019","repannaeshoo",0,1462,0,0,991,0.678,1,NA,NA,NA,8147,"Eshoo, Anna",111,2009,"CA",14,1,1992,1,70,-0.372999996,53,0,1,0,0,0,0,0,17,4,2,2,0,0,0,0,0,0,0,0,4900,0,0,0,0,1,0,0,0.188999996,0.026999995,17,4,2,2,0,1.165653973,0.392996937,9,1.482411265,2,269,107
"369",29312,"C00258475","anna","eshoo","annaeshoo","CA","House",18,"D","1/5/1993","1/3/2019","Eshoo4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8147,"Eshoo, Anna",111,2009,"CA",14,1,1992,1,70,-0.372999996,53,0,1,0,0,0,0,0,17,4,2,2,0,0,0,0,0,0,0,0,4900,0,0,0,0,1,0,0,0.188999996,0.026999995,17,4,2,2,0,1.165653973,0.392996937,9,1.482411265,2,269,107
"370",29315,"C00258244","howard","mckeon","howardmckeon","CA","House",25,"R","1/5/1993","1/3/2015","mckeon4congress",7,182,0,0,159,0.874,1,NA,NA,NA,8291,"McKeon, Howard",111,2009,"CA",25,0,1992,0,58,0.606999993,53,0,0,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0.791000009,0.953000009,11,2,1,1,0,0.617793648,0.454886198,9,0.637554586,2,182,44
"371",29315,"C00258244","howard","mckeon","howardmckeon","CA","House",25,"R","1/5/1993","1/3/2015","chairmanmckeon",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8291,"McKeon, Howard",111,2009,"CA",25,0,1992,0,58,0.606999993,53,0,0,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0.791000009,0.953000009,11,2,1,1,0,0.617793648,0.454886198,9,0.637554586,2,182,44
"372",29316,"C00264101","xavier","becerra","xavierbecerra","CA","House",31,"D","1/5/1993","1/24/2017","agbecerra",2,3109,0,0,1356,0.436,1,NA,NA,NA,8037,"Becerra, Xavier",111,2009,"CA",31,1,1992,0,100,-0.449999988,53,0,0,0,0,0,0,0,11,3,3,2,0,0,0,0,0,0,0,1,10000,1,0,1,0.625999987,1,1,0,0.266000003,0.103999987,11,3,3,2,0,1.070933201,0.380463302,9,1.177380085,2,269,112
"373",29316,"C00264101","xavier","becerra","xavierbecerra","CA","House",31,"D","1/5/1993","1/24/2017","XavierBecerra",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8037,"Becerra, Xavier",111,2009,"CA",31,1,1992,0,100,-0.449999988,53,0,0,0,0,0,0,0,11,3,3,2,0,0,0,0,0,0,0,1,10000,1,0,1,0.625999987,1,1,0,0.266000003,0.103999987,11,3,3,2,0,1.070933201,0.380463302,9,1.177380085,2,269,112
"374",29317,"C00259143","lucille","roybalallard","lucilleroybalallard","CA","House",40,"D","1/5/1993","1/3/2019","reproybalallard",7,2987,0,1,NA,NA,0,NA,NA,NA,8374,"Roybal-Allard, Lucille",111,2009,"CA",34,1,1992,1,77,-0.421000004,53,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,1,5929,1,0,1,0.625999987,1,0,0,0.237000003,0.075000003,12,1,0,0,0,0.272262025,0.844485998,9,1.177380085,1,269,227
"375",29321,"C00200865","edward","royce","edwardroyce","CA","House",39,"R","1/5/1993","1/3/2019","repedroyce",2,3730,0,1,NA,NA,1,NA,NA,NA,8375,"Royce, Edward",111,2009,"CA",40,0,1992,0,63,0.916000009,53,0,0,0,0,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,3969,0,0,1,0.625999987,0,0,0,1.100000024,1.261999965,7,0,1,1,1,0.72008882,0.242593467,9,0.637554586,2,182,36
"376",29321,"C00200865","edward","royce","edwardroyce","CA","House",39,"R","1/5/1993","1/3/2019","EdRRoyce",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8375,"Royce, Edward",111,2009,"CA",40,0,1992,0,63,0.916000009,53,0,0,0,0,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,3969,0,0,1,0.625999987,0,0,0,1.100000024,1.261999965,7,0,1,1,1,0.72008882,0.242593467,9,0.637554586,2,182,36
"377",29323,"C00257337","ken","calvert","kencalvert","CA","House",42,"R","1/5/1993","1/3/2019","kencalvert",1,3877,0,0,3382,0.872,1,NA,NA,NA,8074,"Calvert, Ken",111,2009,"CA",44,0,1992,0,51,0.546000004,53,0,0,0,0,0,0,0,11,1,2,2,0,0,0,0,0,0,0,0,2601,1,0,0,0,0,0,0,0.730000019,0.89200002,11,1,2,2,0,0.73489984,0.889545858,9,0.637554586,2,182,35
"378",29323,"C00257337","ken","calvert","kencalvert","CA","House",42,"R","1/5/1993","1/3/2019","TeamCalvert",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8074,"Calvert, Ken",111,2009,"CA",44,0,1992,0,51,0.546000004,53,0,0,0,0,0,0,0,11,1,2,2,0,0,0,0,0,0,0,0,2601,1,0,0,0,0,0,0,0.730000019,0.89200002,11,1,2,2,0,0.73489984,0.889545858,9,0.637554586,2,182,35
"379",29331,"C00283051","john","mica","johnmica","FL","House",7,"R","1/5/1993","1/3/2017","micaforcongress",6,159,0,0,146,0.918,1,NA,NA,NA,8298,"Mica, John",111,2009,"FL",7,0,1992,0,62,0.658999979,25,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,1,1,0,0,3844,0,0,1,0.254999995,0,0,0,0.842999995,1.004999995,6,1,1,1,1,0.209100034,0.625496089,9,0.637554586,1,182,111
"380",29331,"C00283051","john","mica","johnmica","FL","House",7,"R","1/5/1993","1/3/2017","repjohnmica",1,0,1,0,NA,NA,1,NA,NA,NA,8298,"Mica, John",111,2009,"FL",7,0,1992,0,62,0.658999979,25,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,1,1,0,0,3844,0,0,1,0.254999995,0,0,0,0.842999995,1.004999995,6,1,1,1,1,0.209100034,0.625496089,9,0.637554586,1,182,111
"381",29337,"C00269837","alcee","hastings","alceehastings","FL","House",20,"D","1/5/1993","1/3/2019","alcee4congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8191,"Hastings, Alcee",111,2009,"FL",23,1,1992,0,82,-0.509000003,25,0,1,0,0,0,0,0,24,1,0,0,0,1,1,1,1,1,1,0,6724,1,0,0,0,1,0,0,0.325000018,0.163000003,25,2,1,1,1,0.601647375,0.566909969,9,1.482411265,1,269,163
"382",29337,"C00269837","alcee","hastings","alceehastings","FL","House",20,"D","1/5/1993","1/3/2019","rephastingsfl",6,741,0,0,544,0.734,1,NA,NA,NA,8191,"Hastings, Alcee",111,2009,"FL",23,1,1992,0,82,-0.509000003,25,0,1,0,0,0,0,0,24,1,0,0,0,1,1,1,1,1,1,0,6724,1,0,0,0,1,0,0,0.325000018,0.163000003,25,2,1,1,1,0.601647375,0.566909969,9,1.482411265,1,269,163
"383",29338,"C00261958","jack","kingston","jackkingston","GA","House",1,"R","1/5/1993","1/3/2015","jackkingston",1,2452,0,0,1361,0.555,0,NA,NA,NA,8235,"Kingston, Jack",111,2009,"GA",1,0,1992,0,67,0.711000025,13,0,0,0,0,0,0,0,6,1,2,2,1,0,0,0,0,0,0,0,4489,1,0,1,0.133000001,0,0,0,0.895000041,1.057000041,6,1,2,2,1,1.054431111,0.245029226,9,0.637554586,3,182,16
"384",29339,"C00266940","sanford","bishop","sanfordbishop","GA","House",2,"D","1/5/1993","1/3/2019","sanfordbishop",2,1626,0,0,1299,0.799,0,NA,NA,NA,8046,"Bishop, Sanford",111,2009,"GA",2,1,1992,0,69,-0.219999999,13,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,4761,1,0,1,0.133000001,1,0,0,0.035999998,0.126000002,1,1,1,1,0,0.36231562,0.335664064,9,1.177380085,1,269,209
"385",29346,"C00257121","bobby","rush","bobbyrush","IL","House",1,"D","1/5/1993","1/3/2019","BobbyLRushMC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8377,"Rush, Bobby",111,2009,"IL",1,1,1992,0,86,-0.421000004,19,0,1,0,0,0,0,0,24,7,3,2,0,2,0,0,0,0,1,0,7396,0,0,0,0,1,0,0,0.237000003,0.075000003,26,7,3,2,0,1.720800033,2.063172579,9,1.482411265,2,269,69
