"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"201",20903,"C00446815","tom","mcclintock","tommcclintock","CA","House",4,"R","1/6/2009","1/3/2019","tommcclintock",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9624,"McClintock, Tom",114,2015,"CA",4,0,2008,0,60,0.748000026,53,0,1,0,0,0,0,0,5,3,3,2,0,1,1,1,1,0,0,0,3600,0,0,1,0.625999987,1,0,0,0.454000026,0.257000029,6,4,4,3,0,0.90653193,2.52186799,4,1.410349607,2,250,132
"202",20903,"C00446815","tom","mcclintock","tommcclintock","CA","House",4,"R","1/6/2009","1/3/2019","repmcclintock",2,287,0,0,245,0.854,1,NA,NA,NA,9624,"McClintock, Tom",114,2015,"CA",4,0,2008,0,60,0.748000026,53,0,1,0,0,0,0,0,5,3,3,2,0,1,1,1,1,0,0,0,3600,0,0,1,0.625999987,1,0,0,0.454000026,0.257000029,6,4,4,3,0,0.90653193,2.52186799,4,1.410349607,2,250,132
"203",20904,"C00435370","jared","polis","jaredpolis","CO","House",2,"D","1/6/2009","1/3/2019","jaredpolis",2,5385,0,1,NA,NA,1,NA,NA,NA,9681,"Polis, Jared",114,2015,"CO",2,1,2008,0,57,-0.277999997,7,0,0,0,0,0,0,0,21,2,2,2,0,1,0,0,0,0,0,0,3249,1,0,0,0,0,0,0,0.572000027,0.768999994,22,2,2,2,0,0.885841131,1.563552737,4,0.580252171,3,193,47
"204",20904,"C00435370","jared","polis","jaredpolis","CO","House",2,"D","1/6/2009","1/3/2019","repjaredpolis",0,2182,1,0,1580,0.724,1,NA,NA,NA,9681,"Polis, Jared",114,2015,"CO",2,1,2008,0,57,-0.277999997,7,0,0,0,0,0,0,0,21,2,2,2,0,1,0,0,0,0,0,0,3249,1,0,0,0,0,0,0,0.572000027,0.768999994,22,2,2,2,0,0.885841131,1.563552737,4,0.580252171,3,193,47
"205",20904,"C00435370","jared","polis","jaredpolis","CO","House",2,"D","1/6/2009","1/3/2019","PolisForCO",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9681,"Polis, Jared",114,2015,"CO",2,1,2008,0,57,-0.277999997,7,0,0,0,0,0,0,0,21,2,2,2,0,1,0,0,0,0,0,0,3249,1,0,0,0,0,0,0,0.572000027,0.768999994,22,2,2,2,0,0.885841131,1.563552737,4,0.580252171,3,193,47
"206",20906,"C00629287","mike","coffman","mikecoffman","CO","House",6,"R","1/6/2009","1/3/2019","coffmanforco",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9433,"Coffman, Mike",114,2015,"CO",6,0,2008,0,52,0.501999974,7,0,1,0,0,0,0,0,18,1,1,1,1,0,0,0,0,0,0,0,2704,0,0,1,0.202000007,1,0,0,0.207999974,0.010999974,18,1,1,1,1,1.050824404,4.367919445,4,1.410349607,2,250,118
"207",20906,"C00629287","mike","coffman","mikecoffman","CO","House",6,"R","1/6/2009","1/3/2019","repmikecoffman",1,2588,0,0,2079,0.803,1,NA,NA,NA,9433,"Coffman, Mike",114,2015,"CO",6,0,2008,0,52,0.501999974,7,0,1,0,0,0,0,0,18,1,1,1,1,0,0,0,0,0,0,0,2704,0,0,1,0.202000007,1,0,0,0.207999974,0.010999974,18,1,1,1,1,1.050824404,4.367919445,4,1.410349607,2,250,118
"208",20907,"C00434191","james","himes","jameshimes","CT","House",4,"D","1/6/2009","1/3/2019","jahimes",7,7650,0,1,NA,NA,0,NA,NA,NA,9542,"Himes, James",114,2015,"CT",4,1,2008,0,54,-0.240999997,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0,0.535000026,0.731999993,10,0,0,0,0,0.137321755,0.137083665,4,0.580252171,1,193,161
"209",20908,"C00424713","alan","grayson","alangrayson","FL","House",9,"D","1/6/2009","1/3/2017","alangrayson",3,2562,0,0,2342,0.914,0,NA,NA,NA,9519,"Grayson, Alan",114,2015,"FL",9,1,2012,0,54,-0.363000005,27,0,0,0,0,0,0,0,103,1,1,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0,0.657000005,0.854000032,103,1,1,0,0,1.595347881,1.547273397,2,0.576326191,3,193,11
"210",20909,"C00444968","bill","posey","billposey","FL","House",8,"R","1/6/2009","1/3/2019","congbillposey",7,1225,0,1,NA,NA,0,NA,NA,NA,9683,"Posey, Bill",114,2015,"FL",8,0,2008,0,66,0.508000016,27,0,0,0,0,0,0,0,16,3,4,3,1,0,0,0,0,0,0,0,4356,0,0,1,0.254999995,1,0,0,0.214000016,0.017000016,16,3,4,3,1,1.703948379,0.878887057,4,0.97600621,3,250,65
"211",20910,"C00432906","thomas","rooney","thomasrooney","FL","House",17,"R","1/6/2009","1/3/2019","tomrooney",4,2728,0,1,NA,NA,1,NA,NA,NA,9705,"Rooney, Thomas",114,2015,"FL",17,0,2008,0,63,0.469000012,27,0,1,0,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,3969,1,0,0,0,1,0,0,0.175000012,0.021999989,12,1,1,1,0,0.462145597,0.163759708,4,1.410349607,1,250,192
"212",20910,"C00432906","thomas","rooney","thomasrooney","FL","House",17,"R","1/6/2009","1/3/2019","Rooney4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9705,"Rooney, Thomas",114,2015,"FL",17,0,2008,0,63,0.469000012,27,0,1,0,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,3969,1,0,0,0,1,0,0,0.175000012,0.021999989,12,1,1,1,0,0.462145597,0.163759708,4,1.410349607,1,250,192
"213",20914,"C00437756","aaron","schock","aaronschock","IL","House",18,"R","1/6/2009","3/31/2015","aaronschock",7,2510,0,0,1804,0.719,0,NA,NA,NA,9728,"Schock, Aaron",114,2015,"IL",18,0,2008,0,74,0.31099999,18,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,5476,1,0,1,0.344000012,1,1,0,0.01699999,0.180000007,4,1,1,0,0,0.235862434,1.295027971,4,0.97600621,1,250,227
"214",20915,"C00433730","lynn","jenkins","lynnjenkins","KS","House",2,"R","1/6/2009","1/3/2019","replynnjenkins",2,5351,0,0,4890,0.914,1,NA,NA,NA,9560,"Jenkins, Lynn",114,2015,"KS",2,0,2008,1,57,0.526000023,4,0,0,0,0,0,0,0,27,6,6,4,0,0,0,0,0,0,0,0,3249,1,0,1,0.151999995,1,1,0,0.232000023,0.035000023,27,6,6,4,0,1.922074199,2.353831291,4,0.97600621,3,250,56
"215",20915,"C00433730","lynn","jenkins","lynnjenkins","KS","House",2,"R","1/6/2009","1/3/2019","lynnjenkins",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9560,"Jenkins, Lynn",114,2015,"KS",2,0,2008,1,57,0.526000023,4,0,0,0,0,0,0,0,27,6,6,4,0,0,0,0,0,0,0,0,3249,1,0,1,0.151999995,1,1,0,0.232000023,0.035000023,27,6,6,4,0,1.922074199,2.353831291,4,0.97600621,3,250,56
"216",20916,"C00445023","brett","guthrie","brettguthrie","KY","House",2,"R","1/6/2009","1/3/2019","brettguthrie",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9527,"Guthrie, Brett",114,2015,"KY",2,0,2008,0,69,0.303000003,6,0,0,0,0,0,0,0,20,6,5,5,1,1,0,0,0,0,0,0,4761,0,0,1,0.148000002,1,0,0,0.009000003,0.187999994,21,6,5,5,1,2.365537405,1.878649235,4,0.97600621,3,250,34
"217",20916,"C00445023","brett","guthrie","brettguthrie","KY","House",2,"R","1/6/2009","1/3/2019","repguthrie",6,695,0,0,518,0.745,1,NA,NA,NA,9527,"Guthrie, Brett",114,2015,"KY",2,0,2008,0,69,0.303000003,6,0,0,0,0,0,0,0,20,6,5,5,1,1,0,0,0,0,0,0,4761,0,0,1,0.148000002,1,0,0,0.009000003,0.187999994,21,6,5,5,1,2.365537405,1.878649235,4,0.97600621,3,250,34
"218",20918,"C00445015","john","fleming","johnfleming","LA","House",4,"R","1/6/2009","1/3/2017","repfleming",0,1648,0,0,1451,0.88,0,NA,NA,NA,9494,"Fleming, John",114,2015,"LA",4,0,2008,0,73,0.39199999,6,0,1,0,0,0,0,0,12,1,1,0,0,1,1,1,0,0,0,0,5329,0,0,0,0,1,0,0,0.09799999,0.099000007,13,2,2,0,0,0.384653032,1.690126419,4,1.410349607,1,250,207
"219",20920,"C00433391","chellie","pingree","chelliepingree","ME","House",1,"D","1/6/2009","1/3/2019","chelliepingree",0,2535,0,0,1741,0.687,0,NA,NA,NA,9674,"Pingree, Chellie",114,2015,"ME",1,1,2008,1,60,-0.430000007,2,0,0,0,0,0,0,0,9,2,2,2,0,0,0,0,0,0,0,0,3600,1,0,1,0.097999997,0,0,0,0.724000037,0.921000004,9,2,2,2,0,0.718308568,0.814145982,4,0.580252171,2,193,59
"220",20924,"C00439661","erik","paulsen","erikpaulsen","MN","House",3,"R","1/6/2009","1/3/2019","Erik_Paulsen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9665,"Paulsen, Erik",114,2015,"MN",3,0,2008,0,62,0.412999988,8,0,0,2,1,1,1,0,25,5,7,5,2,0,0,0,0,0,0,0,3844,1,0,1,0.210999995,1,0,0,0.118999988,0.078000009,27,6,8,6,2,3.664059639,1.386417031,4,0.97600621,3,250,16
"221",20924,"C00439661","erik","paulsen","erikpaulsen","MN","House",3,"R","1/6/2009","1/3/2019","reperikpaulsen",1,4227,0,0,3575,0.846,1,NA,NA,NA,9665,"Paulsen, Erik",114,2015,"MN",3,0,2008,0,62,0.412999988,8,0,0,2,1,1,1,0,25,5,7,5,2,0,0,0,0,0,0,0,3844,1,0,1,0.210999995,1,0,0,0.118999988,0.078000009,27,6,8,6,2,3.664059639,1.386417031,4,0.97600621,3,250,16
"222",20925,"C00441295","gregg","harper","greggharper","MS","House",3,"R","1/6/2009","1/3/2019","HarperCampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9532,"Harper, Gregg",114,2015,"MS",3,0,2008,0,69,0.381999999,4,0,0,0,0,0,0,0,10,2,2,0,0,1,0,0,0,0,0,0,4761,0,0,0,0,1,0,0,0.088,0.108999997,11,2,2,0,0,0.501935661,1.117031097,4,0.97600621,2,250,186
"223",20925,"C00441295","gregg","harper","greggharper","MS","House",3,"R","1/6/2009","1/3/2019","greggharper",0,2983,0,0,2159,0.724,1,NA,NA,NA,9532,"Harper, Gregg",114,2015,"MS",3,0,2008,0,69,0.381999999,4,0,0,0,0,0,0,0,10,2,2,0,0,1,0,0,0,0,0,0,4761,0,0,0,0,1,0,0,0.088,0.108999997,11,2,2,0,0,0.501935661,1.117031097,4,0.97600621,2,250,186
"224",20926,"C00458679","blaine","luetkemeyer","blaineluetkemeyer","MO","House",3,"R","1/6/2009","1/3/2019","RepBlaine",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9611,"Luetkemeyer, Blaine",114,2015,"MO",3,0,2008,0,68,0.446999997,8,0,1,0,0,0,0,0,21,7,8,6,1,2,1,1,1,1,0,0,4624,0,0,1,0.197999999,1,0,0,0.152999997,0.044000003,23,8,9,7,2,3.011843443,2.344299793,4,1.410349607,3,250,21
"225",20926,"C00458679","blaine","luetkemeyer","blaineluetkemeyer","MO","House",3,"R","1/6/2009","1/3/2019","repblainepress",5,1409,0,0,1010,0.717,1,NA,NA,NA,9611,"Luetkemeyer, Blaine",114,2015,"MO",3,0,2008,0,68,0.446999997,8,0,1,0,0,0,0,0,21,7,8,6,1,2,1,1,1,1,0,0,4624,0,0,1,0.197999999,1,0,0,0.152999997,0.044000003,23,8,9,7,2,3.011843443,2.344299793,4,1.410349607,3,250,21
"226",20926,"C00458679","blaine","luetkemeyer","blaineluetkemeyer","MO","House",3,"R","1/6/2009","1/3/2019","LuetkemeyerB",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9611,"Luetkemeyer, Blaine",114,2015,"MO",3,0,2008,0,68,0.446999997,8,0,1,0,0,0,0,0,21,7,8,6,1,2,1,1,1,1,0,0,4624,0,0,1,0.197999999,1,0,0,0.152999997,0.044000003,23,8,9,7,2,3.011843443,2.344299793,4,1.410349607,3,250,21
"227",20927,"C00499467","dina","titus","dinatitus","NV","House",1,"D","1/6/2009","1/3/2019","dinatitus",2,5351,0,1,NA,NA,1,NA,NA,NA,9765,"Titus, Dina",114,2015,"NV",1,1,2012,1,57,-0.294,4,0,0,0,0,0,0,0,21,3,0,0,0,2,0,0,0,0,0,0,3249,0,0,1,0.160999998,0,0,0,0.588,0.785000026,23,3,0,0,0,0.579061687,1.178961754,2,0.576326191,2,193,72
"228",20927,"C00499467","dina","titus","dinatitus","NV","House",1,"D","1/6/2009","1/3/2019","repdinatitus",1,7183,0,1,NA,NA,1,NA,NA,NA,9765,"Titus, Dina",114,2015,"NV",1,1,2012,1,57,-0.294,4,0,0,0,0,0,0,0,21,3,0,0,0,2,0,0,0,0,0,0,3249,0,0,1,0.160999998,0,0,0,0.588,0.785000026,23,3,0,0,0,0.579061687,1.178961754,2,0.576326191,2,193,72
"229",20929,"C00444224","leonard","lance","leonardlance","NJ","House",7,"R","1/6/2009","1/3/2019","replancenj7",0,1429,0,0,1174,0.822,1,NA,NA,NA,9590,"Lance, Leonard",114,2015,"NJ",7,0,2008,0,59,0.342999995,12,0,0,0,0,0,0,0,15,2,2,1,1,2,0,0,0,0,0,0,3481,0,0,1,0.319999993,1,0,0,0.048999995,0.148000002,17,2,2,1,1,1.196054459,0.121852152,4,0.97600621,2,250,104
"230",20929,"C00444224","leonard","lance","leonardlance","NJ","House",7,"R","1/6/2009","1/3/2019","LeonardLanceNJ7",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9590,"Lance, Leonard",114,2015,"NJ",7,0,2008,0,59,0.342999995,12,0,0,0,0,0,0,0,15,2,2,1,1,2,0,0,0,0,0,0,3481,0,0,1,0.319999993,1,0,0,0.048999995,0.148000002,17,2,2,1,1,1.196054459,0.121852152,4,0.97600621,2,250,104
"231",20932,"C00443689","ben","lujan","benlujan","NM","House",3,"D","1/6/2009","1/3/2019","repbenraylujan",2,1353,1,1,NA,NA,1,NA,NA,NA,9612,"Lujan, Ben",114,2015,"NM",3,1,2008,0,62,-0.375,3,0,0,0,0,0,0,0,22,3,2,1,0,1,0,0,0,0,0,1,3844,0,0,0,0,0,0,0,0.66900003,0.865999997,23,3,2,1,0,0.878211915,0.577469707,4,0.580252171,3,193,48
"232",20932,"C00443689","ben","lujan","benlujan","NM","House",3,"D","1/6/2009","1/3/2019","ChairmanDCCC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9612,"Lujan, Ben",114,2015,"NM",3,1,2008,0,62,-0.375,3,0,0,0,0,0,0,0,22,3,2,1,0,1,0,0,0,0,0,1,3844,0,0,0,0,0,0,0,0.66900003,0.865999997,23,3,2,1,0,0.878211915,0.577469707,4,0.580252171,3,193,48
"233",20932,"C00443689","ben","lujan","benlujan","NM","House",3,"D","1/6/2009","1/3/2019","peopleforben",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9612,"Lujan, Ben",114,2015,"NM",3,1,2008,0,62,-0.375,3,0,0,0,0,0,0,0,22,3,2,1,0,1,0,0,0,0,0,1,3844,0,0,0,0,0,0,0,0.66900003,0.865999997,23,3,2,1,0,0.878211915,0.577469707,4,0.580252171,3,193,48
"234",20934,"C00450049","paul","tonko","paultonko","NY","House",20,"D","1/6/2009","1/3/2019","PaulTonko",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9766,"Tonko, Paul",114,2015,"NY",20,1,2008,0,61,-0.423000008,27,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,1,0.514999986,0,0,0,0.717000008,0.914000034,12,0,0,0,0,0.164786115,0.201056048,4,0.580252171,1,193,149
"235",20934,"C00450049","paul","tonko","paultonko","NY","House",20,"D","1/6/2009","1/3/2019","reppaultonko",1,9151,1,1,NA,NA,1,NA,NA,NA,9766,"Tonko, Paul",114,2015,"NY",20,1,2008,0,61,-0.423000008,27,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,1,0.514999986,0,0,0,0.717000008,0.914000034,12,0,0,0,0,0.164786115,0.201056048,4,0.580252171,1,193,149
"236",20941,"C00454694","marcia","fudge","marciafudge","OH","House",11,"D","11/19/2008","1/3/2019","mlfudge",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9503,"Fudge, Marcia",114,2015,"OH",11,1,2008,1,80,-0.574000001,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,6400,0,0,0,0,0,0,0,0.868000031,1.065000057,8,0,0,0,0,0.10985741,0.137083665,4,0.580252171,1,193,171
"237",20941,"C00454694","marcia","fudge","marciafudge","OH","House",11,"D","11/19/2008","1/3/2019","repmarciafudge",6,4750,0,0,4002,0.843,1,NA,NA,NA,9503,"Fudge, Marcia",114,2015,"OH",11,1,2008,1,80,-0.574000001,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,6400,0,0,0,0,0,0,0,0.868000031,1.065000057,8,0,0,0,0,0.10985741,0.137083665,4,0.580252171,1,193,171
"238",20944,"C00446906","kurt","schrader","kurtschrader","OR","House",5,"D","1/6/2009","1/3/2019","VoteSchrader",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9729,"Schrader, Kurt",114,2015,"OR",5,1,2008,0,54,-0.187999994,5,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,2916,0,0,1,0.152999997,0,0,0,0.481999993,0.67900002,11,2,2,0,0,0.512921393,1.882436275,4,0.580252171,2,193,80
"239",20944,"C00446906","kurt","schrader","kurtschrader","OR","House",5,"D","1/6/2009","1/3/2019","repschrader",6,1911,0,1,NA,NA,1,NA,NA,NA,9729,"Schrader, Kurt",114,2015,"OR",5,1,2008,0,54,-0.187999994,5,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,2916,0,0,1,0.152999997,0,0,0,0.481999993,0.67900002,11,2,2,0,0,0.512921393,1.882436275,4,0.580252171,2,193,80
"240",20946,"C00444620","glenn","thompson","glennthompson","PA","House",5,"R","1/6/2009","1/3/2019","congressmangt",5,5700,0,1,NA,NA,0,NA,NA,NA,9760,"Thompson, Glenn",114,2015,"PA",5,0,2008,0,64,0.308999985,18,0,1,0,0,0,0,0,11,4,4,4,0,1,1,1,1,1,0,0,4096,0,0,0,0,1,0,0,0.014999986,0.182000011,12,5,5,5,1,1.503967404,0.152315184,4,1.410349607,2,250,80
"241",20947,"C00444471","david","roe","davidroe","TN","House",1,"R","1/6/2009","1/3/2019","drphilroe",6,2470,0,1,NA,NA,0,NA,NA,NA,9700,"Roe, David",114,2015,"TN",1,0,2008,0,83,0.493999988,9,0,1,1,1,1,1,0,16,3,3,2,1,1,0,1,1,1,0,0,6889,0,0,0,0,1,0,0,0.199999988,0.002999988,18,4,5,4,2,2.268299103,2.589024544,4,1.410349607,3,250,39
"242",20948,"C00437913","pete","olson","peteolson","TX","House",22,"R","1/6/2009","1/3/2019","PeteOlson",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9659,"Olson, Pete",114,2015,"TX",22,0,2008,0,67,0.537,36,0,0,0,0,0,0,0,18,2,2,2,0,1,1,1,1,1,0,0,4489,0,0,0,0,1,0,0,0.243000001,0.046,19,3,3,3,1,1.005373597,0.875541389,4,0.97600621,2,250,122
"243",20948,"C00437913","pete","olson","peteolson","TX","House",22,"R","1/6/2009","1/3/2019","reppeteolson",5,5274,0,0,4749,0.9,1,NA,NA,NA,9659,"Olson, Pete",114,2015,"TX",22,0,2008,0,67,0.537,36,0,0,0,0,0,0,0,18,2,2,2,0,1,1,1,1,1,0,0,4489,0,0,0,0,1,0,0,0.243000001,0.046,19,3,3,3,1,1.005373597,0.875541389,4,0.97600621,2,250,122
"244",20949,"C00431684","jason","chaffetz","jasonchaffetz","UT","House",3,"R","1/6/2009","1/3/2019","jasoninthehouse",3,7531,0,1,NA,NA,0,NA,NA,NA,9424,"Chaffetz, Jason",114,2015,"UT",3,0,2008,0,72,0.647000015,4,0,0,0,0,0,0,0,33,15,14,10,3,0,0,0,0,0,0,0,5184,0,1,0,0,1,0,0,0.353000015,0.156000018,33,15,14,10,3,5.764413357,4.262804508,4,2.951144695,3,250,4
"245",20952,"C00445452","gerald","connolly","geraldconnolly","VA","House",11,"D","1/6/2009","1/3/2019","gerryconnolly",4,4946,0,0,4436,0.897,1,NA,NA,NA,9441,"Connolly, Gerald",114,2015,"VA",11,1,2008,0,57,-0.300000012,11,0,0,0,0,0,0,0,16,2,2,2,1,1,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0.594000041,0.791000009,17,2,2,2,1,1.323465943,0.732739449,4,0.580252171,3,193,17
"246",20952,"C00445452","gerald","connolly","geraldconnolly","VA","House",11,"D","1/6/2009","1/3/2019","ElectConnolly",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9441,"Connolly, Gerald",114,2015,"VA",11,1,2008,0,57,-0.300000012,11,0,0,0,0,0,0,0,16,2,2,2,1,1,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0.594000041,0.791000009,17,2,2,2,1,1.323465943,0.732739449,4,0.580252171,3,193,17
"247",20953,"C00443580","cynthia","lummis","cynthialummis","WY","House",1,"R","1/6/2009","1/3/2017","cynthialummis",1,1584,0,0,1047,0.661,0,NA,NA,NA,9613,"Lummis, Cynthia",114,2015,"WY",1,0,2008,1,69,0.675000012,1,0,1,0,0,0,0,0,13,3,3,2,1,0,0,0,0,0,0,0,4761,0,0,1,0.056000002,1,0,0,0.381000012,0.184000015,13,3,3,2,1,1.460456729,2.202085018,4,1.410349607,2,250,83
"248",20954,"C00457556","mike","quigley","mikequigley","IL","House",5,"D","4/7/2009","1/3/2019","repmikequigley",6,8140,0,1,NA,NA,0,NA,NA,NA,9686,"Quigley, Mike",114,2015,"IL",5,1,2009,0,63,-0.317999989,18,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,1,1,0,0,3969,1,0,0,0,0,0,0,0.611999989,0.809000015,14,1,1,1,1,0.341993779,0.322320849,4,0.580252171,2,193,115
"249",20955,"C00458125","judy","chu","judychu","CA","House",27,"D","7/16/2009","1/3/2019","repjudychu",7,3439,0,0,2720,0.791,1,NA,NA,NA,9425,"Chu, Judy",114,2015,"CA",27,1,2009,1,59,-0.504999995,53,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,1,1,0,0,3481,0,0,1,0.625999987,0,0,0,0.799000025,0.995999992,14,1,1,1,1,0.341993779,0.137083665,2,0.576326191,2,193,116
"250",20955,"C00458125","judy","chu","judychu","CA","House",27,"D","7/16/2009","1/3/2019","JudyChuCampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9425,"Chu, Judy",114,2015,"CA",27,1,2009,1,59,-0.504999995,53,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,1,1,0,0,3481,0,0,1,0.625999987,0,0,0,0.799000025,0.995999992,14,1,1,1,1,0.341993779,0.137083665,2,0.576326191,2,193,116
"251",20958,"C00462697","john","garamendi","johngaramendi","CA","House",3,"D","11/3/2009","1/3/2019","repgaramendi",0,10410,1,0,6138,0.59,1,NA,NA,NA,9506,"Garamendi, John",114,2015,"CA",3,1,2009,0,53,-0.316000015,53,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.625999987,0,0,0,0.610000014,0.807000041,12,0,0,0,0,0.164786115,0.060926076,4,0.580252171,1,193,152
"252",20958,"C00462697","john","garamendi","johngaramendi","CA","House",3,"D","11/3/2009","1/3/2019","JohnGaramendi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9506,"Garamendi, John",114,2015,"CA",3,1,2009,0,53,-0.316000015,53,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.625999987,0,0,0,0.610000014,0.807000041,12,0,0,0,0,0.164786115,0.060926076,4,0.580252171,1,193,152
"253",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","TedforCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9470,"Deutch, Theodore",114,2015,"FL",21,1,2010,0,100,-0.421000004,27,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0.254999995,0,0,0,0.715000033,0.912,21,0,0,0,0,0.288375705,1.659485459,3,0.578289211,1,193,124
"254",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","repteddeutch",3,4176,0,0,3045,0.729,1,NA,NA,NA,9470,"Deutch, Theodore",114,2015,"FL",21,1,2010,0,100,-0.421000004,27,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0.254999995,0,0,0,0.715000033,0.912,21,0,0,0,0,0.288375705,1.659485459,3,0.578289211,1,193,124
"255",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","TedDeutch",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9470,"Deutch, Theodore",114,2015,"FL",21,1,2010,0,100,-0.421000004,27,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,0.254999995,0,0,0,0.715000033,0.912,21,0,0,0,0,0.288375705,1.659485459,3,0.578289211,1,193,124
"256",20962,"C00462556","tom","graves","tomgraves","GA","House",14,"R","6/8/2010","1/3/2019","TomGravesGA14",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9518,"Graves, Tom",114,2015,"GA",14,0,2010,0,100,0.755999982,14,0,1,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,1,0.133000001,1,0,0,0.461999983,0.264999986,3,0,2,2,2,2.902984142,0.076157592,3,1.408386588,3,250,25
