"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"337",21100,"C00484683","marlin","stutzman","marlinstutzman","IN","House",3,"R","11/16/2010","1/3/2017","MarlinStutzman",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8870,"Stutzman, Marlin",112,2011,"IN",3,0,2010,0,63,0.950999975,9,0,1,0,0,0,0,0,11,6,2,2,0,1,1,1,1,1,0,0,3969,0,0,1,0.138999999,1,0,0,0.492999971,0.27699998,12,7,3,3,1,1.563662171,0,1,1.186306357,2,245,66
"338",21100,"C00484683","marlin","stutzman","marlinstutzman","IN","House",3,"R","11/16/2010","1/3/2017","repstutzman",2,1083,0,0,963,0.889,1,NA,NA,NA,8870,"Stutzman, Marlin",112,2011,"IN",3,0,2010,0,63,0.950999975,9,0,1,0,0,0,0,0,11,6,2,2,0,1,1,1,1,1,0,0,3969,0,0,1,0.138999999,1,0,0,0.492999971,0.27699998,12,7,3,3,1,1.563662171,0,1,1.186306357,2,245,66
"339",21101,"C00464032","tom","reed","tomreed","NY","House",23,"R","11/18/2010","1/3/2019","reptomreed",5,1481,0,0,1104,0.745,1,NA,NA,NA,8804,"Reed, Tom",112,2011,"NY",29,0,2010,0,57,0.616999984,29,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,3249,1,0,0,0,1,0,0,0.158999979,0.057000015,38,0,0,0,0,0.499261707,0,1,0.829089701,2,245,162
"340",21101,"C00464032","tom","reed","tomreed","NY","House",23,"R","11/18/2010","1/3/2019","TomReedCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8804,"Reed, Tom",112,2011,"NY",29,0,2010,0,57,0.616999984,29,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,3249,1,0,0,0,1,0,0,0.158999979,0.057000015,38,0,0,0,0,0.499261707,0,1,0.829089701,2,245,162
"341",21102,"C00458976","terri","sewell","terrisewell","AL","House",7,"D","1/5/2011","1/3/2019","Sewell4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8853,"Sewell, Terri",112,2011,"AL",7,1,2010,1,72,-0.305999994,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5184,0,0,0,0,0,0,0,0.763999999,0.980000019,1,0,0,0,0,0.013421013,NA,1,0.314573616,1,204,198
"342",21102,"C00458976","terri","sewell","terrisewell","AL","House",7,"D","1/5/2011","1/3/2019","repterrisewell",5,3283,1,1,NA,NA,1,NA,NA,NA,8853,"Sewell, Terri",112,2011,"AL",7,1,2010,1,72,-0.305999994,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5184,0,0,0,0,0,0,0,0.763999999,0.980000019,1,0,0,0,0,0.013421013,NA,1,0.314573616,1,204,198
"343",21103,"C00461806","paul","gosar","paulgosar","AZ","House",4,"R","1/5/2011","1/3/2019","DrPaulGosar",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8627,"Gosar, Paul",112,2011,"AZ",1,0,2010,0,50,0.726000011,8,0,0,0,0,0,0,0,22,4,3,3,1,2,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0.268000007,0.052000012,24,4,3,3,1,2.076832056,NA,1,0.829089701,3,245,48
"344",21103,"C00461806","paul","gosar","paulgosar","AZ","House",4,"R","1/5/2011","1/3/2019","repgosar",6,6931,0,0,5649,0.815,1,NA,NA,NA,8627,"Gosar, Paul",112,2011,"AZ",1,0,2010,0,50,0.726000011,8,0,0,0,0,0,0,0,22,4,3,3,1,2,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0.268000007,0.052000012,24,4,3,3,1,2.076832056,NA,1,0.829089701,3,245,48
"345",21104,"C00475863","ben","quayle","benquayle","AZ","House",3,"R","1/5/2011","1/3/2013","bquayle",4,566,0,1,NA,NA,1,NA,NA,NA,8800,"Quayle, Benjamin",112,2011,"AZ",3,0,2010,0,52,0.824000001,8,0,1,0,0,0,0,0,12,3,2,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.365999997,0.150000006,12,3,2,0,0,0.724990487,NA,1,1.186306357,2,245,133
"346",21104,"C00475863","ben","quayle","benquayle","AZ","House",3,"R","1/5/2011","1/3/2013","benquayle",0,862,0,1,NA,NA,1,NA,NA,NA,8800,"Quayle, Benjamin",112,2011,"AZ",3,0,2010,0,52,0.824000001,8,0,1,0,0,0,0,0,12,3,2,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.365999997,0.150000006,12,3,2,0,0,0.724990487,NA,1,1.186306357,2,245,133
"347",21105,"C00492413","david","schweikert","davidschweikert","AZ","House",6,"R","1/5/2011","1/3/2019","repdavid",5,3281,0,1,NA,NA,1,NA,NA,NA,8846,"Schweikert, David",112,2011,"AZ",5,0,2010,0,52,0.888999999,8,0,0,0,0,0,0,0,14,3,2,1,0,0,0,0,0,0,0,0,2704,0,0,1,0.231999993,1,0,0,0.430999994,0.215000004,14,3,2,1,0,0.928465068,NA,1,0.829089701,2,245,112
"348",21105,"C00492413","david","schweikert","davidschweikert","AZ","House",6,"R","1/5/2011","1/3/2019","DavidSchweikert",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8846,"Schweikert, David",112,2011,"AZ",5,0,2010,0,52,0.888999999,8,0,0,0,0,0,0,0,14,3,2,1,0,0,0,0,0,0,0,0,2704,0,0,1,0.231999993,1,0,0,0.430999994,0.215000004,14,3,2,1,0,0.928465068,NA,1,0.829089701,2,245,112
"349",21106,"C00462374","eric","crawford","ericcrawford","AR","House",1,"R","1/5/2011","1/3/2019","reprickcrawford",4,3367,1,0,2372,0.704,0,NA,NA,NA,8561,"Crawford, Eric",112,2011,"AR",1,0,2010,0,52,0.421000004,4,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.036999997,0.252999991,9,1,1,1,0,0.525333524,NA,1,0.829089701,2,245,158
"350",21107,"C00468116","tim","griffin","timgriffin","AR","House",2,"R","1/5/2011","1/3/2015","ltgovtimgriffin",6,7443,0,0,5941,0.798,1,NA,NA,NA,8634,"Griffin, Tim",112,2011,"AR",2,0,2010,0,58,0.574000001,4,0,0,1,1,1,1,0,12,0,0,0,0,2,2,2,2,2,0,0,3364,0,0,0,0,1,0,0,0.116000004,0.100000001,15,3,3,3,2,1.345950603,NA,1,0.829089701,3,245,79
"351",21107,"C00468116","tim","griffin","timgriffin","AR","House",2,"R","1/5/2011","1/3/2015","TG4Arkansas",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8634,"Griffin, Tim",112,2011,"AR",2,0,2010,0,58,0.574000001,4,0,0,1,1,1,1,0,12,0,0,0,0,2,2,2,2,2,0,0,3364,0,0,0,0,1,0,0,0.116000004,0.100000001,15,3,3,3,2,1.345950603,NA,1,0.829089701,3,245,79
"352",21108,"C00477745","steve","womack","stevewomack","AR","House",3,"R","1/5/2011","1/3/2019","rep_stevewomack",5,4177,1,1,NA,NA,1,NA,NA,NA,8908,"Womack, Steve",112,2011,"AR",3,0,2010,0,72,0.412,4,0,0,0,0,0,0,0,5,1,2,2,1,0,0,0,0,0,0,0,5184,1,0,0,0,1,0,0,0.046,0.261999995,5,1,2,2,1,1.222532749,NA,1,0.829089701,2,245,91
"353",21108,"C00477745","steve","womack","stevewomack","AR","House",3,"R","1/5/2011","1/3/2019","womack4congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8908,"Womack, Steve",112,2011,"AR",3,0,2010,0,72,0.412,4,0,0,0,0,0,0,0,5,1,2,2,1,0,0,0,0,0,0,0,5184,1,0,0,0,1,0,0,0.046,0.261999995,5,1,2,2,1,1.222532749,NA,1,0.829089701,2,245,91
"354",21109,"C00473272","jeff","denham","jeffdenham","CA","House",10,"R","1/5/2011","1/3/2019","repjeffdenham",3,2433,0,0,2003,0.823,1,NA,NA,NA,8576,"Denham, Jeff",112,2011,"CA",19,0,2010,0,65,0.572000027,53,0,1,0,0,0,0,0,13,8,4,4,1,0,0,0,0,0,0,0,4225,0,0,1,0.625999987,1,0,0,0.11400003,0.101999976,13,8,4,4,1,2.679562807,NA,1,1.186306357,3,245,35
"355",21109,"C00473272","jeff","denham","jeffdenham","CA","House",10,"R","1/5/2011","1/3/2019","JeffDenham",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8576,"Denham, Jeff",112,2011,"CA",19,0,2010,0,65,0.572000027,53,0,1,0,0,0,0,0,13,8,4,4,1,0,0,0,0,0,0,0,4225,0,0,1,0.625999987,1,0,0,0.11400003,0.101999976,13,8,4,4,1,2.679562807,NA,1,1.186306357,3,245,35
"356",21110,"C00476523","karen","bass","karenbass","CA","House",37,"D","1/5/2011","1/3/2019","KarenBassTweets",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8488,"Bass, Karen",112,2011,"CA",33,1,2010,1,86,-0.532000005,53,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,7396,0,0,1,0.625999987,0,0,0,0.99000001,1.20599997,10,0,0,0,0,0.13421014,NA,1,0.314573616,1,204,167
"357",21110,"C00476523","karen","bass","karenbass","CA","House",37,"D","1/5/2011","1/3/2019","repkarenbass",6,3463,0,0,2954,0.853,1,NA,NA,NA,8488,"Bass, Karen",112,2011,"CA",33,1,2010,1,86,-0.532000005,53,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,7396,0,0,1,0.625999987,0,0,0,0.99000001,1.20599997,10,0,0,0,0,0.13421014,NA,1,0.314573616,1,204,167
"358",21111,"C00470757","scott","tipton","scotttipton","CO","House",3,"R","1/5/2011","1/3/2019","ScottRTipton",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8880,"Tipton, Scott",112,2011,"CO",3,0,2010,0,50,0.663999975,7,0,1,0,0,0,0,0,13,5,5,2,0,1,0,0,0,0,0,0,2500,0,0,1,0.202000007,1,0,0,0.20599997,0.010000025,14,5,5,2,0,1.669981718,NA,1,1.186306357,2,245,62
"359",21111,"C00470757","scott","tipton","scotttipton","CO","House",3,"R","1/5/2011","1/3/2019","reptipton",1,2185,0,1,NA,NA,1,NA,NA,NA,8880,"Tipton, Scott",112,2011,"CO",3,0,2010,0,50,0.663999975,7,0,1,0,0,0,0,0,13,5,5,2,0,1,0,0,0,0,0,0,2500,0,0,1,0.202000007,1,0,0,0.20599997,0.010000025,14,5,5,2,0,1.669981718,NA,1,1.186306357,2,245,62
"360",21112,"C00492454","cory","gardner","corygardner","CO","Senate",NA,"R","1/5/2011","1/3/2021","sencorygardner",2,3411,0,0,3071,0.9,1,NA,NA,NA,8617,"Gardner, Cory",112,2011,"CO",4,0,2010,0,52,0.69599998,7,0,0,1,1,1,1,0,5,1,1,1,0,0,0,0,0,0,0,0,2704,0,0,1,0.202000007,1,0,0,0.237999976,0.021999979,6,2,2,2,0,1.307580352,NA,1,0.829089701,3,245,83
"361",21112,"C00492454","cory","gardner","corygardner","CO","Senate",NA,"R","1/5/2011","1/3/2021","CoryGardner",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8617,"Gardner, Cory",112,2011,"CO",4,0,2010,0,52,0.69599998,7,0,0,1,1,1,1,0,5,1,1,1,0,0,0,0,0,0,0,0,2704,0,0,1,0.202000007,1,0,0,0.237999976,0.021999979,6,2,2,2,0,1.307580352,NA,1,0.829089701,3,245,83
"362",21113,"C00460899","john","carney","johncarney","DE","House",1,"D","1/5/2011","1/3/2017","johncarneyde",7,1712,0,0,1423,0.831,0,NA,NA,NA,8533,"Carney, John",112,2011,"DE",1,1,2010,0,57,-0.206,1,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0.663999975,0.879999995,31,1,0,0,0,0.524166048,NA,1,0.314573616,3,204,68
"363",21114,"C00468959","steve","southerland","stevesoutherland","FL","House",2,"R","1/5/2011","1/3/2015","SoutherlandFL02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8865,"Southerland, Steve",112,2011,"FL",2,0,2010,0,54,0.802999973,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,1,0,0,0.344999969,0.128999978,7,0,0,0,0,0.09394709,NA,1,0.829089701,1,245,224
"364",21114,"C00468959","steve","southerland","stevesoutherland","FL","House",2,"R","1/5/2011","1/3/2015","rep_southerland",5,673,0,1,NA,NA,1,NA,NA,NA,8865,"Southerland, Steve",112,2011,"FL",2,0,2010,0,54,0.802999973,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,1,0,0,0.344999969,0.128999978,7,0,0,0,0,0.09394709,NA,1,0.829089701,1,245,224
"365",21115,"C00482281","richard","nugent","richardnugent","FL","House",11,"R","1/5/2011","1/3/2017","reprichnugent",6,68,0,0,64,0.941,0,1,5,NA,8770,"Nugent, Richard",112,2011,"FL",5,0,2010,0,67,0.717999995,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4489,1,0,0,0,1,0,0,0.25999999,0.043999996,6,0,0,0,0,0.080526076,NA,1,0.829089701,1,245,226
"366",21116,"C00481911","daniel","webster","danielwebster","FL","House",11,"R","1/5/2011","1/3/2019","WebsterCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8898,"Webster, Daniel",112,2011,"FL",8,0,2010,0,56,0.704999983,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3136,1,0,1,0.254999995,1,0,0,0.246999979,0.030999983,2,0,0,0,0,0.026842026,NA,1,0.829089701,1,245,240
"367",21116,"C00481911","daniel","webster","danielwebster","FL","House",11,"R","1/5/2011","1/3/2019","repwebster",6,2915,1,0,818,0.281,1,NA,NA,NA,8898,"Webster, Daniel",112,2011,"FL",8,0,2010,0,56,0.704999983,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3136,1,0,1,0.254999995,1,0,0,0.246999979,0.030999983,2,0,0,0,0,0.026842026,NA,1,0.829089701,1,245,240
"368",21117,"C00459461","dennis","ross","dennisross","FL","House",15,"R","1/5/2011","1/3/2019","repdennisross",7,12524,0,1,NA,NA,0,NA,NA,NA,8823,"Ross, Dennis",112,2011,"FL",12,0,2010,0,48,0.769999981,25,0,1,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,2304,0,0,1,0.254999995,1,0,0,0.311999977,0.095999978,10,3,3,0,0,0.817945659,NA,1,1.186306357,2,245,128
"369",21118,"C00460055","frederica","wilson","fredericawilson","FL","House",24,"D","1/5/2011","1/3/2019","repwilson",5,8482,1,1,NA,NA,0,NA,NA,NA,8903,"Wilson, Frederica",112,2011,"FL",17,1,2010,1,86,-0.42899999,25,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,7396,0,0,1,0.254999995,0,0,0,0.886999965,1.103000045,11,0,0,0,0,0.147631153,NA,1,0.314573616,1,204,157
"370",21119,"C00435628","allen","west","allenwest","FL","House",22,"R","1/5/2011","1/3/2013","allenwest",5,8838,0,0,648,0.073,0,NA,NA,NA,8901,"West, Allen",112,2011,"FL",22,0,2010,0,54,0.675000012,25,0,0,0,0,0,0,0,8,0,2,2,0,0,0,0,0,0,1,0,2916,0,0,0,0,1,0,0,0.217000008,0.001000012,8,0,2,2,0,0.700227678,NA,1,0.829089701,2,245,135
"371",21120,"C00463877","sandy","adams","sandyadams","FL","House",24,"R","1/5/2011","1/3/2013","repsandyadams",2,304,0,0,279,0.918,0,NA,NA,NA,8469,"Adams, Sandy",112,2011,"FL",24,0,2010,1,60,0.777999997,25,0,0,1,1,1,1,0,5,1,1,1,0,0,0,0,0,0,0,0,3600,0,0,1,0.254999995,1,0,0,0.319999993,0.103999995,6,2,2,2,0,1.307580352,NA,1,0.829089701,3,245,84
"372",21121,"C00477356","david","rivera","davidrivera","FL","House",25,"R","1/5/2011","1/3/2013","reprivera",5,669,0,0,489,0.731,0,NA,NA,NA,8813,"Rivera, David",112,2011,"FL",25,0,2010,0,52,0.367000014,25,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,2704,0,0,1,0.254999995,1,0,0,0.090999983,0.306999981,7,1,0,0,0,0.202061713,NA,1,0.829089701,1,245,205
"373",21122,"C00482307","rob","woodall","robwoodall","GA","House",7,"R","1/5/2011","1/3/2019","reprobwoodall",5,528,1,1,NA,NA,0,NA,NA,NA,8909,"Woodall, Rob",112,2011,"GA",7,0,2010,0,67,0.95599997,13,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,4489,1,0,0,0,1,0,0,0.497999966,0.281999975,7,1,1,1,0,0.498491496,NA,1,0.829089701,2,245,163
"374",21123,"C00482737","austin","scott","austinscott","GA","House",8,"R","1/5/2011","1/3/2019","austinscottga08",3,1979,0,1,NA,NA,0,NA,NA,NA,8845,"Scott, Austin",112,2011,"GA",8,0,2010,0,53,0.788999975,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.133000001,1,0,0,0.33099997,0.114999972,5,0,0,0,0,0.06710507,NA,1,0.829089701,1,245,233
"375",21124,"C00468413","colleen","hanabusa","colleenhanabusa","HI","House",1,"D","1/5/2011","1/3/2019","rephanabusa",5,1199,0,0,907,0.756,1,NA,NA,NA,8643,"Hanabusa, Colleen",112,2011,"HI",1,1,2010,1,53,-0.340999991,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,2809,0,0,1,0.224999994,0,0,0,0.798999965,1.014999986,3,1,1,1,1,0.201325804,NA,1,0.314573616,2,204,139
"376",21124,"C00468413","colleen","hanabusa","colleenhanabusa","HI","House",1,"D","1/5/2011","1/3/2019","ColleenHanabusa",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8643,"Hanabusa, Colleen",112,2011,"HI",1,1,2010,1,53,-0.340999991,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,2809,0,0,1,0.224999994,0,0,0,0.798999965,1.014999986,3,1,1,1,1,0.201325804,NA,1,0.314573616,2,204,139
"377",21125,"C00470948","raul","labrador","raullabrador","ID","House",1,"R","1/5/2011","1/3/2019","raul_labrador",6,1755,0,0,1591,0.907,1,NA,NA,NA,8699,"Labrador, Raul",112,2011,"ID",1,0,2010,0,51,0.984000027,2,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,1,2601,0,0,1,0.137999997,1,0,0,0.526000023,0.310000032,7,3,2,0,0,0.657885373,NA,1,0.829089701,2,245,136
"378",21125,"C00470948","raul","labrador","raullabrador","ID","House",1,"R","1/5/2011","1/3/2019","RaulLabrador4ID",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8699,"Labrador, Raul",112,2011,"ID",1,0,2010,0,51,0.984000027,2,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,1,2601,0,0,1,0.137999997,1,0,0,0.526000023,0.310000032,7,3,2,0,0,0.657885373,NA,1,0.829089701,2,245,136
"379",21127,"C00465971","bob","dold","bobdold","IL","House",10,"R","1/5/2011","1/3/2017","ROBERTDOLD",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8584,"Dold, Robert",112,2011,"IL",10,0,2010,0,51,0.528999984,18,0,0,0,0,0,0,0,36,3,6,5,2,0,0,0,0,0,0,0,2601,0,0,0,0,1,0,0,0.070999987,0.145000011,36,3,6,5,2,3.318353415,NA,1,0.829089701,3,245,24
"380",21127,"C00465971","bob","dold","bobdold","IL","House",10,"R","1/5/2011","1/3/2017","repdold",3,3570,0,0,2563,0.718,1,NA,NA,NA,8584,"Dold, Robert",112,2011,"IL",10,0,2010,0,51,0.528999984,18,0,0,0,0,0,0,0,36,3,6,5,2,0,0,0,0,0,0,0,2601,0,0,0,0,1,0,0,0.070999987,0.145000011,36,3,6,5,2,3.318353415,NA,1,0.829089701,3,245,24
"381",21128,"C00458877","adam","kinzinger","adamkinzinger","IL","House",16,"R","1/5/2011","1/3/2019","repkinzinger",4,5807,0,1,NA,NA,1,NA,NA,NA,8694,"Kinzinger, Adam",112,2011,"IL",11,0,2010,0,57,0.448000014,18,0,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.009999986,0.225999981,13,1,1,1,0,0.57901758,NA,1,0.829089701,2,245,147
"382",21128,"C00458877","adam","kinzinger","adamkinzinger","IL","House",16,"R","1/5/2011","1/3/2019","AdamKinzinger",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8694,"Kinzinger, Adam",112,2011,"IL",11,0,2010,0,57,0.448000014,18,0,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.009999986,0.225999981,13,1,1,1,0,0.57901758,NA,1,0.829089701,2,245,147
"383",21129,"C00467522","randy","hultgren","randyhultgren","IL","House",14,"R","1/5/2011","1/3/2019","RandyHultgren",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8670,"Hultgren, Randy",112,2011,"IL",14,0,2010,0,51,0.73299998,18,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,2601,0,0,1,0.344000012,1,0,0,0.274999976,0.058999982,13,1,1,0,0,0.402385026,NA,1,0.829089701,1,245,181
"384",21129,"C00467522","randy","hultgren","randyhultgren","IL","House",14,"R","1/5/2011","1/3/2019","rephultgren",1,4279,0,0,2774,0.648,1,NA,NA,NA,8670,"Hultgren, Randy",112,2011,"IL",14,0,2010,0,51,0.73299998,18,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,2601,0,0,1,0.344000012,1,0,0,0.274999976,0.058999982,13,1,1,0,0,0.402385026,NA,1,0.829089701,1,245,181
"385",21131,"C00476192","todd","rokita","toddrokita","IN","House",4,"R","1/5/2011","1/3/2019","toddrokita",4,5379,1,0,4748,0.883,0,NA,NA,NA,8819,"Rokita, Todd",112,2011,"IN",4,0,2010,0,69,0.838,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,1,0,0,0.379999995,0.164000005,3,0,0,0,0,0.040263038,NA,1,0.829089701,1,245,239
"386",21132,"C00468256","larry","bucshon","larrybucshon","IN","House",8,"R","1/5/2011","1/3/2019","DrLarryBucshon",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8518,"Bucshon, Larry",112,2011,"IN",8,0,2010,0,57,0.551999986,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.093999989,0.122000016,6,0,0,0,0,0.080526076,NA,1,0.829089701,1,245,231
"387",21132,"C00468256","larry","bucshon","larrybucshon","IN","House",8,"R","1/5/2011","1/3/2019","replarrybucshon",1,4596,0,0,3204,0.697,1,NA,NA,NA,8518,"Bucshon, Larry",112,2011,"IN",8,0,2010,0,57,0.551999986,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.093999989,0.122000016,6,0,0,0,0,0.080526076,NA,1,0.829089701,1,245,231
"388",21133,"C00459255","todd","young","toddyoung","IN","Senate",NA,"R","1/5/2011","1/3/2023","sentoddyoung",6,3062,1,1,NA,NA,1,NA,NA,NA,8916,"Young, Todd",112,2011,"IN",9,0,2010,0,52,0.726999998,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.268999994,0.052999999,17,0,0,0,0,0.228157222,NA,1,0.829089701,1,245,201
"389",21133,"C00459255","todd","young","toddyoung","IN","Senate",NA,"R","1/5/2011","1/3/2023","ToddYoungIN",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8916,"Young, Todd",112,2011,"IN",9,0,2010,0,52,0.726999998,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.268999994,0.052999999,17,0,0,0,0,0.228157222,NA,1,0.829089701,1,245,201
"390",21134,"C00413096","tim","huelskamp","timhuelskamp","KS","House",1,"R","1/5/2011","1/3/2017","conghuelskamp",6,7026,0,0,6300,0.897,1,NA,NA,NA,8668,"Huelskamp, Tim",112,2011,"KS",1,0,2010,0,74,0.966000021,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,1,0.151999995,1,0,0,0.508000016,0.292000026,32,0,0,0,0,0.429472417,NA,1,0.829089701,2,245,178
"391",21134,"C00413096","tim","huelskamp","timhuelskamp","KS","House",1,"R","1/5/2011","1/3/2017","TimHuelskamp",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8668,"Huelskamp, Tim",112,2011,"KS",1,0,2010,0,74,0.966000021,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,1,0.151999995,1,0,0,0.508000016,0.292000026,32,0,0,0,0,0.429472417,NA,1,0.829089701,2,245,178
"392",21135,"C00472365","kevin","yoder","kevinyoder","KS","House",3,"R","1/5/2011","1/3/2019","KevinYoder",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8913,"Yoder, Kevin",112,2011,"KS",3,0,2010,0,58,0.781000018,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3364,1,0,1,0.151999995,1,0,0,0.323000014,0.107000016,4,0,0,0,0,0.053684052,NA,1,0.829089701,1,245,236
"393",21135,"C00472365","kevin","yoder","kevinyoder","KS","House",3,"R","1/5/2011","1/3/2019","repkevinyoder",4,6146,1,0,5127,0.834,1,NA,NA,NA,8913,"Yoder, Kevin",112,2011,"KS",3,0,2010,0,58,0.781000018,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3364,1,0,1,0.151999995,1,0,0,0.323000014,0.107000016,4,0,0,0,0,0.053684052,NA,1,0.829089701,1,245,236
