"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"384",21166,"C00344697","james","lankford","jameslankford","OK","Senate",NA,"R","1/5/2011","1/3/2023","jameslankford",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9144,"Lankford, James",113,2013,"OK",5,0,2010,0,59,0.751999974,5,0,1,0,0,0,0,0,9,2,2,1,0,0,0,0,0,0,0,0,3481,0,0,0,0,1,1,0,0.284999967,0.019999973,9,2,2,1,0,0.68369931,0.831366658,2,1.39393878,1,240,151
"385",21167,"C00474189","mike","kelly","mikekelly","PA","House",3,"R","1/5/2011","1/3/2019","MikeKellyforPA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9127,"Kelly, Mike",113,2013,"PA",3,0,2010,0,55,0.453999996,18,0,0,1,1,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,3025,1,0,0,0,1,0,0,0.013000004,0.277999997,11,2,2,0,0,0.784184337,0.485070497,2,1.044652224,2,240,141
"386",21167,"C00474189","mike","kelly","mikekelly","PA","House",3,"R","1/5/2011","1/3/2019","mikekellypa",1,1742,0,0,1475,0.847,1,NA,NA,NA,9127,"Kelly, Mike",113,2013,"PA",3,0,2010,0,55,0.453999996,18,0,0,1,1,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,3025,1,0,0,0,1,0,0,0.013000004,0.277999997,11,2,2,0,0,0.784184337,0.485070497,2,1.044652224,2,240,141
"387",21168,"C00466870","patrick","meehan","patrickmeehan","PA","House",7,"R","1/5/2011","1/3/2019","repmeehan",1,3906,0,1,NA,NA,1,NA,NA,NA,9189,"Meehan, Patrick",113,2013,"PA",7,0,2010,0,60,0.430000007,18,0,1,0,0,0,0,0,10,3,5,5,2,0,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.036999993,0.301999986,10,3,5,5,2,2.621768713,1.064088106,2,1.39393878,3,240,35
"388",21168,"C00466870","patrick","meehan","patrickmeehan","PA","House",7,"R","1/5/2011","1/3/2019","PatMeehanPA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9189,"Meehan, Patrick",113,2013,"PA",7,0,2010,0,60,0.430000007,18,0,1,0,0,0,0,0,10,3,5,5,2,0,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.036999993,0.301999986,10,3,5,5,2,2.621768713,1.064088106,2,1.39393878,3,240,35
"389",21170,"C00475145","tom","marino","tommarino","PA","House",10,"R","1/5/2011","1/3/2019","Marino4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9169,"Marino, Tom",113,2013,"PA",10,0,2010,0,66,0.492000014,18,0,0,0,0,0,0,0,13,4,2,2,0,0,0,0,0,0,0,0,4356,0,0,0,0,1,0,0,0.025000013,0.23999998,13,4,2,2,0,1.095970869,0.727395236,2,1.044652224,2,240,120
"390",21170,"C00475145","tom","marino","tommarino","PA","House",10,"R","1/5/2011","1/3/2019","reptommarino",3,2890,0,0,2546,0.881,1,NA,NA,NA,9169,"Marino, Tom",113,2013,"PA",10,0,2010,0,66,0.492000014,18,0,0,0,0,0,0,0,13,4,2,2,0,0,0,0,0,0,0,0,4356,0,0,0,0,1,0,0,0.025000013,0.23999998,13,4,2,2,0,1.095970869,0.727395236,2,1.044652224,2,240,120
"391",21171,"C00376004","lou","barletta","loubarletta","PA","House",11,"R","1/5/2011","1/3/2019","louforsenate",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8926,"Barletta, Lou",113,2013,"PA",11,0,2010,0,59,0.400000006,18,0,1,1,1,1,1,1,11,2,2,1,0,0,0,0,0,0,0,0,3481,0,0,0,0,1,0,0,0.066999994,0.331999987,12,3,3,2,1,2.381305218,0.578281701,2,1.39393878,3,240,43
"392",21171,"C00376004","lou","barletta","loubarletta","PA","House",11,"R","1/5/2011","1/3/2019","reploubarletta",3,1850,0,0,1614,0.872,1,NA,NA,NA,8926,"Barletta, Lou",113,2013,"PA",11,0,2010,0,59,0.400000006,18,0,1,1,1,1,1,1,11,2,2,1,0,0,0,0,0,0,0,0,3481,0,0,0,0,1,0,0,0.066999994,0.331999987,12,3,3,2,1,2.381305218,0.578281701,2,1.39393878,3,240,43
"393",21172,"C00476564","david","cicilline","davidcicilline","RI","House",1,"D","1/5/2011","1/3/2019","RepCicilline",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8982,"Cicilline, David",113,2013,"RI",1,1,2010,0,53,-0.412999988,2,0,0,0,0,0,0,0,16,2,2,0,0,1,0,0,0,0,0,0,2809,0,0,1,0.148000002,0,0,0,0.879999995,1.144999981,17,2,2,0,0,0.647688031,0.375542998,2,0.417901009,3,210,64
"394",21172,"C00476564","david","cicilline","davidcicilline","RI","House",1,"D","1/5/2011","1/3/2019","davidcicilline",2,13536,0,1,NA,NA,1,NA,NA,NA,8982,"Cicilline, David",113,2013,"RI",1,1,2010,0,53,-0.412999988,2,0,0,0,0,0,0,0,16,2,2,0,0,1,0,0,0,0,0,0,2809,0,0,1,0.148000002,0,0,0,0.879999995,1.144999981,17,2,2,0,0,0.647688031,0.375542998,2,0.417901009,3,210,64
"395",21174,"C00460550","jeff","duncan","jeffduncan","SC","House",3,"R","1/5/2011","1/3/2019","repjeffduncan",2,6271,0,1,NA,NA,0,NA,NA,NA,9030,"Duncan, Jeff",113,2013,"SC",3,0,2010,0,67,0.967000008,7,0,1,1,1,1,1,0,8,1,1,1,0,0,0,0,0,0,0,0,4489,0,0,1,0.123999998,1,0,0,0.5,0.235000014,9,2,2,2,0,1.190755963,1.046892047,2,1.39393878,2,240,108
"396",21175,"C00462523","trey","gowdy","treygowdy","SC","House",4,"R","1/5/2011","1/3/2019","tgowdy",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9070,"Gowdy, Trey",113,2013,"SC",4,0,2010,0,65,0.903999984,7,0,1,2,2,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,4225,0,0,0,0,1,0,0,0.436999977,0.171999991,5,3,3,1,0,1.40032053,2.549405098,2,1.39393878,2,240,90
"397",21175,"C00462523","trey","gowdy","treygowdy","SC","House",4,"R","1/5/2011","1/3/2019","tgowdysc",2,1727,1,0,1372,0.794,1,NA,NA,NA,9070,"Gowdy, Trey",113,2013,"SC",4,0,2010,0,65,0.903999984,7,0,1,2,2,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,4225,0,0,0,0,1,0,0,0.436999977,0.171999991,5,3,3,1,0,1.40032053,2.549405098,2,1.39393878,2,240,90
"398",21177,"C00476853","kristi","noem","kristinoem","SD","House",0,"R","1/5/2011","1/3/2019","repkristinoem",4,3990,0,1,NA,NA,1,NA,NA,NA,9210,"Noem, Kristi",113,2013,"SD",1,0,2010,1,58,0.521000028,1,0,0,0,0,0,0,0,16,1,2,2,1,0,0,0,0,0,0,0,3364,0,0,1,0.064000003,1,0,0,0.054000027,0.210999966,16,1,2,2,1,1.305357575,1.184631824,2,1.044652224,2,240,99
"399",21177,"C00476853","kristi","noem","kristinoem","SD","House",0,"R","1/5/2011","1/3/2019","KristiNoem",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9210,"Noem, Kristi",113,2013,"SD",1,0,2010,1,58,0.521000028,1,0,0,0,0,0,0,0,16,1,2,2,1,0,0,0,0,0,0,0,3364,0,0,1,0.064000003,1,0,0,0.054000027,0.210999966,16,1,2,2,1,1.305357575,1.184631824,2,1.044652224,2,240,99
"400",21178,"C00461822","charles","fleischmann","charlesfleischmann","TN","House",3,"R","1/5/2011","1/3/2019","chuck4congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9046,"Fleischmann, Charles",113,2013,"TN",3,0,2010,0,62,0.660000026,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3844,1,0,0,0,1,0,0,0.193000033,0.071999975,4,0,0,0,0,0.060926076,0.080526076,2,1.044652224,1,240,228
"401",21178,"C00461822","charles","fleischmann","charlesfleischmann","TN","House",3,"R","1/5/2011","1/3/2019","repchuck",4,1643,0,0,1498,0.912,1,NA,NA,NA,9046,"Fleischmann, Charles",113,2013,"TN",3,0,2010,0,62,0.660000026,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3844,1,0,0,0,1,0,0,0.193000033,0.071999975,4,0,0,0,0,0.060926076,0.080526076,2,1.044652224,1,240,228
"402",21179,"C00464073","scott","desjarlais","scottdesjarlais","TN","House",4,"R","1/5/2011","1/3/2019","tndesjarlais",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,"DesJarlais, Scott",113,2013,"TN",4,0,2010,0,56,0.772000015,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,1,0,0,0.305000007,0.040000014,4,0,0,0,0,0.060926076,0.350113839,2,1.044652224,1,240,229
"403",21179,"C00464073","scott","desjarlais","scottdesjarlais","TN","House",4,"R","1/5/2011","1/3/2019","desjarlaistn04",1,3080,0,0,2042,0.663,1,NA,NA,NA,9022,"DesJarlais, Scott",113,2013,"TN",4,0,2010,0,56,0.772000015,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,1,0,0,0.305000007,0.040000014,4,0,0,0,0,0.060926076,0.350113839,2,1.044652224,1,240,229
"404",21180,"C00472878","diane","black","dianeblack","TN","House",6,"R","1/5/2011","1/3/2019","repdianeblack",1,4987,0,0,3070,0.616,1,NA,NA,NA,8940,"Black, Diane",113,2013,"TN",6,0,2010,1,77,0.727999985,9,0,0,1,0,1,1,1,26,2,2,1,0,0,0,0,0,0,0,0,5929,1,0,1,0.116999999,1,0,0,0.260999978,0.004000015,27,2,3,2,1,2.404110909,1.171210766,2,1.044652224,3,240,42
"405",21180,"C00472878","diane","black","dianeblack","TN","House",6,"R","1/5/2011","1/3/2019","DianeBlackTN",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8940,"Black, Diane",113,2013,"TN",6,0,2010,1,77,0.727999985,9,0,0,1,0,1,1,1,26,2,2,1,0,0,0,0,0,0,0,0,5929,1,0,1,0.116999999,1,0,0,0.260999978,0.004000015,27,2,3,2,1,2.404110909,1.171210766,2,1.044652224,3,240,42
"406",21181,"C00466854","stephen","fincher","stephenfincher","TN","House",8,"R","1/5/2011","1/3/2017","VoteFincher",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9044,"Fincher, Stephen",113,2013,"TN",8,0,2010,0,68,0.76700002,9,0,0,0,0,0,0,0,16,4,3,1,0,0,0,0,0,0,0,0,4624,0,0,0,0,1,0,0,0.300000012,0.035000019,16,4,3,1,0,1.093622208,2.053531647,2,1.044652224,2,240,121
"407",21181,"C00466854","stephen","fincher","stephenfincher","TN","House",8,"R","1/5/2011","1/3/2017","repfinchertn08",6,2964,0,0,2717,0.917,1,NA,NA,NA,9044,"Fincher, Stephen",113,2013,"TN",8,0,2010,0,68,0.76700002,9,0,0,0,0,0,0,0,16,4,3,1,0,0,0,0,0,0,0,0,4624,0,0,0,0,1,0,0,0.300000012,0.035000019,16,4,3,1,0,1.093622208,2.053531647,2,1.044652224,2,240,121
"408",21181,"C00466854","stephen","fincher","stephenfincher","TN","House",8,"R","1/5/2011","1/3/2017","StephenFincher",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9044,"Fincher, Stephen",113,2013,"TN",8,0,2010,0,68,0.76700002,9,0,0,0,0,0,0,0,16,4,3,1,0,0,0,0,0,0,0,0,4624,0,0,0,0,1,0,0,0.300000012,0.035000019,16,4,3,1,0,1.093622208,2.053531647,2,1.044652224,2,240,121
"409",21182,"C00472241","bill","flores","billflores","TX","House",17,"R","1/5/2011","1/3/2019","Flores4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9048,"Flores, Bill",113,2013,"TX",17,0,2010,0,80,0.81099999,36,0,1,1,1,1,1,0,12,6,1,1,0,1,0,1,1,1,0,1,6400,0,0,0,0,1,0,0,0.343999982,0.078999989,14,7,3,3,1,1.911997795,0.34870097,2,1.39393878,2,240,60
"410",21182,"C00472241","bill","flores","billflores","TX","House",17,"R","1/5/2011","1/3/2019","repbillflores",6,6546,0,0,4780,0.73,1,NA,NA,NA,9048,"Flores, Bill",113,2013,"TX",17,0,2010,0,80,0.81099999,36,0,1,1,1,1,1,0,12,6,1,1,0,1,0,1,1,1,0,1,6400,0,0,0,0,1,0,0,0.343999982,0.078999989,14,7,3,3,1,1.911997795,0.34870097,2,1.39393878,2,240,60
"411",21184,"C00473736","blake","farenthold","blakefarenthold","TX","House",27,"R","1/5/2011","1/3/2019","Elect_Blake",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9041,"Farenthold, Blake",113,2013,"TX",27,0,2010,0,57,0.75,36,0,1,0,0,0,0,0,13,3,3,2,1,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.282999992,0.017999999,13,3,3,2,1,1.562965393,0.080526076,2,1.39393878,2,240,80
"412",21184,"C00473736","blake","farenthold","blakefarenthold","TX","House",27,"R","1/5/2011","1/3/2019","farenthold",7,5960,0,1,NA,NA,1,NA,NA,NA,9041,"Farenthold, Blake",113,2013,"TX",27,0,2010,0,57,0.75,36,0,1,0,0,0,0,0,13,3,3,2,1,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.282999992,0.017999999,13,3,3,2,1,1.562965393,0.080526076,2,1.39393878,2,240,80
"413",21185,"C00463687","edward","rigell","edwardrigell","VA","House",2,"R","1/5/2011","1/3/2017","repscottrigell",1,4653,0,0,3926,0.844,0,NA,NA,NA,9254,"Rigell, E.",113,2013,"VA",2,0,2010,0,54,0.795000017,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,1,0,0,0.328000009,0.063000016,3,0,0,0,0,0.045694556,1.316479802,2,1.044652224,1,240,232
"414",21186,"C00468405","robert","hurt","roberthurt","VA","House",5,"R","1/5/2011","1/3/2017","RobertHurt",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9110,"Hurt, Robert",113,2013,"VA",5,0,2010,0,55,0.799000025,11,0,0,1,1,1,1,0,8,2,2,1,0,0,0,0,0,0,0,0,3025,0,0,1,0.170000002,1,0,0,0.332000017,0.067000024,9,3,3,2,0,1.391224623,0.631043375,2,1.044652224,2,240,91
"415",21186,"C00468405","robert","hurt","roberthurt","VA","House",5,"R","1/5/2011","1/3/2017","reproberthurt",4,2630,0,0,2410,0.916,1,NA,NA,NA,9110,"Hurt, Robert",113,2013,"VA",5,0,2010,0,55,0.799000025,11,0,0,1,1,1,1,0,8,2,2,1,0,0,0,0,0,0,0,0,3025,0,0,1,0.170000002,1,0,0,0.332000017,0.067000024,9,3,3,2,0,1.391224623,0.631043375,2,1.044652224,2,240,91
"416",21187,"C00472704","jaime","herrerabeutler","jaimeherrerabeutler","WA","House",3,"R","1/5/2011","1/3/2019","JaimeForUSRep",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9095,"Herrera Beutler, Jaime",113,2013,"WA",3,0,2010,1,60,0.75,10,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,1,3600,1,0,1,0.196999997,1,0,0,0.282999992,0.017999999,6,3,2,0,0,0.595160127,0.496086717,2,1.044652224,2,240,154
"417",21187,"C00472704","jaime","herrerabeutler","jaimeherrerabeutler","WA","House",3,"R","1/5/2011","1/3/2019","herrerabeutler",7,490,0,0,466,0.951,1,NA,NA,NA,9095,"Herrera Beutler, Jaime",113,2013,"WA",3,0,2010,1,60,0.75,10,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,1,3600,1,0,1,0.196999997,1,0,0,0.282999992,0.017999999,6,3,2,0,0,0.595160127,0.496086717,2,1.044652224,2,240,154
"418",21188,"C00473132","david","mckinley","davidmckinley","WV","House",1,"R","1/5/2011","1/3/2019","repmckinley",3,3952,0,1,NA,NA,1,NA,NA,NA,9185,"McKinley, David",113,2013,"WV",1,0,2010,0,63,0.508000016,3,0,0,1,0,0,0,0,35,4,3,2,0,1,0,0,0,0,0,0,3969,0,0,1,0.150000006,1,0,0,0.041000016,0.223999977,37,4,3,2,0,1.562208652,0.906045616,2,1.044652224,2,240,81
"419",21188,"C00473132","david","mckinley","davidmckinley","WV","House",1,"R","1/5/2011","1/3/2019","mckinley4cong",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9185,"McKinley, David",113,2013,"WV",1,0,2010,0,63,0.508000016,3,0,0,1,0,0,0,0,35,4,3,2,0,1,0,0,0,0,0,0,3969,0,0,1,0.150000006,1,0,0,0.041000016,0.223999977,37,4,3,2,0,1.562208652,0.906045616,2,1.044652224,2,240,81
"420",21189,"C00464339","sean","duffy","seanduffy","WI","House",7,"R","1/5/2011","1/3/2019","Duffy4Wisconsin",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9029,"Duffy, Sean",113,2013,"WI",7,0,2010,0,56,0.833999991,8,0,0,3,3,3,1,0,19,5,4,2,0,0,0,0,0,0,0,0,3136,0,0,0,0,1,0,0,0.366999984,0.101999991,22,8,7,3,0,3.071021557,1.186044693,2,1.044652224,3,240,25
"421",21189,"C00464339","sean","duffy","seanduffy","WI","House",7,"R","1/5/2011","1/3/2019","repseanduffy",5,3591,0,0,2849,0.793,1,NA,NA,NA,9029,"Duffy, Sean",113,2013,"WI",7,0,2010,0,56,0.833999991,8,0,0,3,3,3,1,0,19,5,4,2,0,0,0,0,0,0,0,0,3136,0,0,0,0,1,0,0,0.366999984,0.101999991,22,8,7,3,0,3.071021557,1.186044693,2,1.044652224,3,240,25
"422",21190,"C00463620","reid","ribble","reidribble","WI","House",8,"R","1/5/2011","1/3/2017","repribble",5,2691,0,0,1671,0.621,0,NA,NA,NA,9251,"Ribble, Reid",113,2013,"WI",8,0,2010,0,56,0.92900002,8,0,0,0,0,0,0,0,12,1,1,0,0,1,1,1,1,1,0,0,3136,0,0,0,0,1,0,0,0.462000012,0.197000027,13,2,2,1,1,0.549961209,0.34870097,2,1.044652224,2,240,158
"423",21191,"C00477240","morgan","griffith","morgangriffith","VA","House",9,"R","1/5/2011","1/3/2019","repmgriffith",2,983,0,0,855,0.87,0,NA,NA,NA,9078,"Griffith, H.",113,2013,"VA",9,0,2010,0,61,0.866999984,11,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,1,0.170000002,1,0,0,0.399999976,0.13499999,14,0,0,0,0,0.228472784,0.903035939,2,1.044652224,1,240,204
"424",21192,"C00462143","martha","roby","martharoby","AL","House",2,"R","1/5/2011","1/3/2019","TeamRoby",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9255,"Roby, Martha",113,2013,"AL",2,0,2010,1,64,0.435000002,7,0,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,4096,0,0,0,0,1,0,0,0.031999998,0.296999991,4,1,1,1,0,0.407072991,0.026842026,2,1.39393878,1,240,178
"425",21192,"C00462143","martha","roby","martharoby","AL","House",2,"R","1/5/2011","1/3/2019","repmartharoby",6,6837,1,1,NA,NA,1,NA,NA,NA,9255,"Roby, Martha",113,2013,"AL",2,0,2010,1,64,0.435000002,7,0,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,4096,0,0,0,0,1,0,0,0.031999998,0.296999991,4,1,1,1,0,0.407072991,0.026842026,2,1.39393878,1,240,178
"426",21193,"C00464149","mo","brooks","mobrooks","AL","House",5,"R","1/5/2011","1/3/2019","repmobrooks",3,1153,0,0,958,0.831,1,NA,NA,NA,8953,"Brooks, Mo",113,2013,"AL",5,0,2010,0,65,0.827000022,7,0,1,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,4225,0,0,1,0.067000002,1,0,0,0.360000014,0.095000021,7,1,1,0,0,0.307089329,0.053684052,2,1.39393878,1,240,192
"427",21193,"C00464149","mo","brooks","mobrooks","AL","House",5,"R","1/5/2011","1/3/2019","MoInTheHouse",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8953,"Brooks, Mo",113,2013,"AL",5,0,2010,0,65,0.827000022,7,0,1,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,4225,0,0,1,0.067000002,1,0,0,0.360000014,0.095000021,7,1,1,0,0,0.307089329,0.053684052,2,1.39393878,1,240,192
"428",21193,"C00464149","mo","brooks","mobrooks","AL","House",5,"R","1/5/2011","1/3/2019","mobrooksforsen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8953,"Brooks, Mo",113,2013,"AL",5,0,2010,0,65,0.827000022,7,0,1,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,4225,0,0,1,0.067000002,1,0,0,0.360000014,0.095000021,7,1,1,0,0,0.307089329,0.053684052,2,1.39393878,1,240,192
"429",21195,"C00493023","janice","hahn","janicehahn","CA","House",44,"D","7/19/2011","12/4/2016","JaniceHahn",NA,NA,NA,NA,NA,NA,1,1,36,NA,9083,"Hahn, Janice",113,2013,"CA",44,1,2012,1,60,-0.451999992,53,0,0,0,0,0,0,0,17,0,0,0,0,3,0,1,1,1,0,0,3600,0,0,0,0,0,0,0,0.91899997,1.184000015,20,0,1,1,1,0.411175996,0.552175581,2,0.417901009,2,210,93
"430",21195,"C00493023","janice","hahn","janicehahn","CA","House",44,"D","7/19/2011","12/4/2016","supjanicehahn",2,4297,0,0,2823,0.657,1,1,36,NA,9083,"Hahn, Janice",113,2013,"CA",44,1,2012,1,60,-0.451999992,53,0,0,0,0,0,0,0,17,0,0,0,0,3,0,1,1,1,0,0,3600,0,0,0,0,0,0,0,0.91899997,1.184000015,20,0,1,1,1,0.411175996,0.552175581,2,0.417901009,2,210,93
"431",21196,"C00496760","mark","amodei","markamodei","NV","House",2,"R","9/13/2011","1/3/2019","markamodeinv2",5,1132,0,0,793,0.701,1,NA,NA,NA,8921,"Amodei, Mark",113,2013,"NV",2,0,2011,0,58,0.649999976,4,0,0,0,0,0,0,0,17,11,7,4,1,0,0,0,0,0,0,0,3364,1,0,1,0.160999998,1,0,0,0.182999983,0.082000025,17,11,7,4,1,3.128457308,0.928465068,2,1.044652224,3,240,22
"432",21196,"C00496760","mark","amodei","markamodei","NV","House",2,"R","9/13/2011","1/3/2019","AmodeiForNevada",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8921,"Amodei, Mark",113,2013,"NV",2,0,2011,0,58,0.649999976,4,0,0,0,0,0,0,0,17,11,7,4,1,0,0,0,0,0,0,0,3364,1,0,1,0.160999998,1,0,0,0.182999983,0.082000025,17,11,7,4,1,3.128457308,0.928465068,2,1.044652224,3,240,22
"433",21198,"C00500421","suzanne","bonamici","suzannebonamici","OR","House",1,"D","2/7/2012","1/3/2019","repbonamici",3,1854,1,0,1329,0.717,0,NA,NA,NA,8944,"Bonamici, Suzanne",113,2013,"OR",1,1,2012,1,60,-0.419,5,0,0,0,0,0,0,0,13,2,3,1,0,0,0,0,0,0,0,0,3600,0,0,1,0.152999997,0,0,0,0.885999978,1.151000023,13,2,3,1,0,0.84226042,0.107368104,2,0.417901009,3,210,44
"434",21199,"C00512129","ron","barber","ronbarber","AZ","House",2,"D","6/12/2012","1/3/2015","repronbarber",2,1914,0,0,1640,0.857,1,NA,NA,NA,8925,"Barber, Ron",113,2013,"AZ",2,1,2012,0,50,-0.088,9,0,0,1,0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.555000007,0.819999993,14,1,0,0,0,0.306935996,0.013421013,2,0.417901009,2,210,111
"435",21199,"C00512129","ron","barber","ronbarber","AZ","House",2,"D","6/12/2012","1/3/2015","RonBarberAZ",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8925,"Barber, Ron",113,2013,"AZ",2,1,2012,0,50,-0.088,9,0,0,1,0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.555000007,0.819999993,14,1,0,0,0,0.306935996,0.013421013,2,0.417901009,2,210,111
"436",21300,"C00508804","kyrsten","sinema","kyrstensinema","AZ","House",9,"D","1/3/2013","1/3/2019","kyrstensinema",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9300,"Sinema, Kyrsten",113,2013,"AZ",9,1,2012,1,49,-0.109999999,9,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2401,0,0,1,0.231999993,0,0,0,0.577000022,0.842000008,10,1,0,0,0,0.255148828,NA,1,0.39100185,2,210,125
"437",21300,"C00508804","kyrsten","sinema","kyrstensinema","AZ","House",9,"D","1/3/2013","1/3/2019","repsinema",3,9161,0,0,6572,0.717,1,NA,NA,NA,9300,"Sinema, Kyrsten",113,2013,"AZ",9,1,2012,1,49,-0.109999999,9,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2401,0,0,1,0.231999993,0,0,0,0.577000022,0.842000008,10,1,0,0,0,0.255148828,NA,1,0.39100185,2,210,125
"438",21301,"C00499988","tom","cotton","tomcotton","AR","Senate",NA,"R","1/3/2013","1/3/2021","TomCottonAR",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9001,"Cotton, Tom",113,2013,"AR",4,0,2012,0,60,0.903999984,4,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.436999977,0.171999991,9,0,0,0,0,0.124898456,NA,1,1.017753124,1,240,211
"439",21301,"C00499988","tom","cotton","tomcotton","AR","Senate",NA,"R","1/3/2013","1/3/2021","sentomcotton",5,6544,0,1,NA,NA,1,NA,NA,NA,9001,"Cotton, Tom",113,2013,"AR",4,0,2012,0,60,0.903999984,4,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.436999977,0.171999991,9,0,0,0,0,0.124898456,NA,1,1.017753124,1,240,211
