"","icpsr","yearmonth","monthamount","monthdonors"
"50548",21758,"2019Y12",3274,24
"50549",21758,"2019Y2",10600,10
"50550",21758,"2019Y3",119250,107
"50551",21758,"2019Y4",43730,59
"50552",21758,"2019Y5",10200,18
"50553",21758,"2019Y6",5527,15
"50554",21758,"2019Y7",9358,14
"50555",21758,"2019Y8",17035,36
"50556",21758,"2019Y9",78065,108
"50557",21758,"2020Y1",11775,27
"50558",21758,"2020Y10",27636,90
"50559",21758,"2020Y11",259,11
"50560",21758,"2020Y12",4800,3
"50561",21758,"2020Y2",107461,109
"50562",21758,"2020Y3",39228,65
"50563",21758,"2020Y4",1724,21
"50564",21758,"2020Y5",1494,32
"50565",21758,"2020Y6",15067,55
"50566",21758,"2020Y7",31744,92
"50567",21758,"2020Y8",60727,119
"50568",21758,"2020Y9",65288,124
"50569",21759,"2017Y1",0,0
"50570",21759,"2017Y10",0,0
"50571",21759,"2017Y11",0,0
"50572",21759,"2017Y12",124000,56
"50573",21759,"2017Y2",0,0
"50574",21759,"2017Y3",0,0
"50575",21759,"2017Y4",0,0
"50576",21759,"2017Y5",0,0
"50577",21759,"2017Y6",0,0
"50578",21759,"2017Y7",0,0
"50579",21759,"2017Y8",0,0
"50580",21759,"2017Y9",0,0
"50581",21759,"2018Y1",4950,3
"50582",21759,"2018Y10",176078,297
"50583",21759,"2018Y11",19425,39
"50584",21759,"2018Y12",0,0
"50585",21759,"2018Y2",135578,84
"50586",21759,"2018Y3",163817,172
"50587",21759,"2018Y4",62261,70
"50588",21759,"2018Y5",68950,57
"50589",21759,"2018Y6",126175,118
"50590",21759,"2018Y7",246335,253
"50591",21759,"2018Y8",103795,175
"50592",21759,"2018Y9",111552,212
"50593",21759,"2019Y1",0,0
"50594",21759,"2019Y10",25650,39
"50595",21759,"2019Y11",6550,7
"50596",21759,"2019Y12",65525,40
"50597",21759,"2019Y2",23800,26
"50598",21759,"2019Y3",20500,22
"50599",21759,"2019Y4",7500,17
"50600",21759,"2019Y5",32900,25
"50601",21759,"2019Y6",55475,64
"50602",21759,"2019Y7",30550,58
"50603",21759,"2019Y8",7807,24
"50604",21759,"2019Y9",56650,66
"50605",21759,"2020Y1",7675,10
"50606",21759,"2020Y10",82230,137
"50607",21759,"2020Y11",5229,15
"50608",21759,"2020Y12",0,0
"50609",21759,"2020Y2",60200,94
"50610",21759,"2020Y3",13400,20
"50611",21759,"2020Y4",1000,5
"50612",21759,"2020Y5",1600,3
"50613",21759,"2020Y6",5625,16
"50614",21759,"2020Y7",41560,61
"50615",21759,"2020Y8",78667,113
"50616",21759,"2020Y9",132866,133
"50617",21760,"2017Y1",29100,28
"50618",21760,"2017Y10",20001,24
"50619",21760,"2017Y11",27300,22
"50620",21760,"2017Y12",27076,28
"50621",21760,"2017Y2",12100,9
"50622",21760,"2017Y3",139175,107
"50623",21760,"2017Y4",20300,19
"50624",21760,"2017Y5",18450,22
"50625",21760,"2017Y6",24000,26
"50626",21760,"2017Y7",5000,6
"50627",21760,"2017Y8",13150,10
"50628",21760,"2017Y9",59001,59
"50629",21760,"2018Y1",31025,18
"50630",21760,"2018Y10",75001,82
"50631",21760,"2018Y11",33050,23
"50632",21760,"2018Y12",0,0
"50633",21760,"2018Y2",24100,24
"50634",21760,"2018Y3",50075,54
"50635",21760,"2018Y4",26991,24
"50636",21760,"2018Y5",19940,22
"50637",21760,"2018Y6",34900,33
"50638",21760,"2018Y7",113665,88
"50639",21760,"2018Y8",103881,98
"50640",21760,"2018Y9",101050,92
"50641",21760,"2019Y1",5400,2
"50642",21760,"2019Y10",13950,20
"50643",21760,"2019Y11",26025,15
"50644",21760,"2019Y12",9445,19
"50645",21760,"2019Y2",30750,28
"50646",21760,"2019Y3",10125,17
"50647",21760,"2019Y4",8050,11
"50648",21760,"2019Y5",4800,9
"50649",21760,"2019Y6",750,2
"50650",21760,"2019Y7",11425,10
"50651",21760,"2019Y8",61330,71
"50652",21760,"2019Y9",107200,60
"50653",21760,"2020Y1",7340,15
"50654",21760,"2020Y10",64881,71
"50655",21760,"2020Y11",5600,5
"50656",21760,"2020Y12",12116,7
"50657",21760,"2020Y2",24420,32
"50658",21760,"2020Y3",28275,19
"50659",21760,"2020Y4",36025,40
"50660",21760,"2020Y5",12350,13
"50661",21760,"2020Y6",35905,57
"50662",21760,"2020Y7",143125,105
"50663",21760,"2020Y8",42585,36
"50664",21760,"2020Y9",78050,67
"50665",21761,"2017Y1",0,0
"50666",21761,"2017Y10",0,0
"50667",21761,"2017Y11",0,0
"50668",21761,"2017Y12",0,0
"50669",21761,"2017Y2",0,0
"50670",21761,"2017Y3",0,0
"50671",21761,"2017Y4",0,0
"50672",21761,"2017Y5",0,0
"50673",21761,"2017Y6",0,0
"50674",21761,"2017Y7",0,0
"50675",21761,"2017Y8",0,0
"50676",21761,"2017Y9",0,0
"50677",21761,"2018Y1",0,0
"50678",21761,"2018Y10",139456,217
"50679",21761,"2018Y11",37732,45
"50680",21761,"2018Y12",520,3
"50681",21761,"2018Y2",0,0
"50682",21761,"2018Y3",23900,35
"50683",21761,"2018Y4",160550,106
"50684",21761,"2018Y5",127000,121
"50685",21761,"2018Y6",191154,230
"50686",21761,"2018Y7",31545,70
"50687",21761,"2018Y8",61905,106
"50688",21761,"2018Y9",160405,185
"50689",21761,"2019Y1",6045,20
"50690",21761,"2019Y10",1495,9
"50691",21761,"2019Y11",10920,19
"50692",21761,"2019Y12",60990,67
"50693",21761,"2019Y2",20345,32
"50694",21761,"2019Y3",32595,34
"50695",21761,"2019Y4",10895,23
"50696",21761,"2019Y5",9595,23
"50697",21761,"2019Y6",6945,19
"50698",21761,"2019Y7",25640,36
"50699",21761,"2019Y8",22081,36
"50700",21761,"2019Y9",17286,22
"50701",21761,"2020Y1",3800,11
"50702",21761,"2020Y10",32387,48
"50703",21761,"2020Y11",3270,8
"50704",21761,"2020Y12",1000,1
"50705",21761,"2020Y2",24245,42
"50706",21761,"2020Y3",25545,42
"50707",21761,"2020Y4",495,11
"50708",21761,"2020Y5",13695,31
"50709",21761,"2020Y6",27235,52
"50710",21761,"2020Y7",2655,15
"50711",21761,"2020Y8",2890,15
"50712",21761,"2020Y9",59090,83
"50713",21762,"2019Y1",3850,14
"50714",21762,"2019Y10",47476,123
"50715",21762,"2019Y11",26301,88
"50716",21762,"2019Y12",79184,195
"50717",21762,"2019Y2",7600,19
"50718",21762,"2019Y3",44150,61
"50719",21762,"2019Y4",17075,48
"50720",21762,"2019Y5",29925,78
"50721",21762,"2019Y6",39383,94
"50722",21762,"2019Y7",10639,58
"50723",21762,"2019Y8",15651,71
"50724",21762,"2019Y9",59077,102
"50725",21762,"2020Y1",24396,115
"50726",21762,"2020Y10",68244,518
"50727",21762,"2020Y11",8925,30
"50728",21762,"2020Y12",4099,36
"50729",21762,"2020Y2",37666,142
"50730",21762,"2020Y3",45132,101
"50731",21762,"2020Y4",13160,99
"50732",21762,"2020Y5",10726,99
"50733",21762,"2020Y6",73430,201
"50734",21762,"2020Y7",27425,143
"50735",21762,"2020Y8",52528,228
"50736",21762,"2020Y9",71852,389
"50737",21763,"2017Y1",0,0
"50738",21763,"2017Y10",14945,21
"50739",21763,"2017Y11",44705,48
"50740",21763,"2017Y12",25113,48
"50741",21763,"2017Y2",0,0
"50742",21763,"2017Y3",0,0
"50743",21763,"2017Y4",0,0
"50744",21763,"2017Y5",0,0
"50745",21763,"2017Y6",0,0
"50746",21763,"2017Y7",0,0
"50747",21763,"2017Y8",0,0
"50748",21763,"2017Y9",0,0
"50749",21763,"2018Y1",7670,13
"50750",21763,"2018Y10",313859,713
"50751",21763,"2018Y11",50035,110
"50752",21763,"2018Y12",8035,14
"50753",21763,"2018Y2",13415,35
"50754",21763,"2018Y3",63387,133
"50755",21763,"2018Y4",60117,125
"50756",21763,"2018Y5",114065,223
"50757",21763,"2018Y6",240548,269
"50758",21763,"2018Y7",118811,202
"50759",21763,"2018Y8",226340,420
"50760",21763,"2018Y9",391051,610
"50761",21763,"2019Y1",5085,24
"50762",21763,"2019Y10",67467,198
"50763",21763,"2019Y11",95523,201
"50764",21763,"2019Y12",184615,320
"50765",21763,"2019Y2",24790,39
"50766",21763,"2019Y3",95331,100
"50767",21763,"2019Y4",25216,52
"50768",21763,"2019Y5",42894,74
"50769",21763,"2019Y6",120530,176
"50770",21763,"2019Y7",41603,103
"50771",21763,"2019Y8",19861,94
"50772",21763,"2019Y9",113473,224
"50773",21763,"2020Y1",81603,201
"50774",21763,"2020Y10",311028,1237
"50775",21763,"2020Y11",12043,108
"50776",21763,"2020Y12",6850,8
"50777",21763,"2020Y2",130390,308
"50778",21763,"2020Y3",163276,342
"50779",21763,"2020Y4",99035,276
"50780",21763,"2020Y5",170708,429
"50781",21763,"2020Y6",288865,609
"50782",21763,"2020Y7",136617,538
"50783",21763,"2020Y8",220535,699
"50784",21763,"2020Y9",421416,1133
"50785",21900,"2019Y1",87872,112
"50786",21900,"2019Y10",110783,362
"50787",21900,"2019Y11",100938,290
"50788",21900,"2019Y12",259444,434
"50789",21900,"2019Y2",84627,114
"50790",21900,"2019Y3",253505,281
"50791",21900,"2019Y4",62390,139
"50792",21900,"2019Y5",79810,165
"50793",21900,"2019Y6",285446,362
"50794",21900,"2019Y7",61353,196
"50795",21900,"2019Y8",61068,174
"50796",21900,"2019Y9",310765,464
"50797",21900,"2020Y1",121423,304
"50798",21900,"2020Y10",411568,1462
"50799",21900,"2020Y11",25174,117
"50800",21900,"2020Y12",21350,17
"50801",21900,"2020Y2",206179,425
"50802",21900,"2020Y3",150562,376
"50803",21900,"2020Y4",84285,384
"50804",21900,"2020Y5",124720,454
"50805",21900,"2020Y6",313198,718
"50806",21900,"2020Y7",138185,587
"50807",21900,"2020Y8",259573,981
"50808",21900,"2020Y9",447516,1351
"50809",21901,"2019Y1",793,2
"50810",21901,"2019Y10",3500,3
"50811",21901,"2019Y11",17783,28
"50812",21901,"2019Y12",5000,9
"50813",21901,"2019Y2",2500,5
"50814",21901,"2019Y3",6250,9
"50815",21901,"2019Y4",17150,8
"50816",21901,"2019Y5",2750,6
"50817",21901,"2019Y6",4000,7
"50818",21901,"2019Y7",2900,5
"50819",21901,"2019Y8",5750,11
"50820",21901,"2019Y9",15450,22
"50821",21901,"2020Y1",1500,2
"50822",21901,"2020Y10",29883,30
"50823",21901,"2020Y11",2000,3
"50824",21901,"2020Y12",0,0
"50825",21901,"2020Y2",5800,7
"50826",21901,"2020Y3",85889,84
"50827",21901,"2020Y4",8685,10
"50828",21901,"2020Y5",14600,12
"50829",21901,"2020Y6",34450,25
"50830",21901,"2020Y7",8450,15
"50831",21901,"2020Y8",98450,93
"50832",21901,"2020Y9",29100,31
"50833",21902,"2019Y1",45100,31
"50834",21902,"2019Y10",98096,263
"50835",21902,"2019Y11",130449,285
"50836",21902,"2019Y12",223027,456
"50837",21902,"2019Y2",49020,47
"50838",21902,"2019Y3",141834,203
"50839",21902,"2019Y4",65340,107
"50840",21902,"2019Y5",99003,149
"50841",21902,"2019Y6",171573,234
"50842",21902,"2019Y7",64249,146
"50843",21902,"2019Y8",64593,185
"50844",21902,"2019Y9",174969,320
"50845",21902,"2020Y1",116131,342
"50846",21902,"2020Y10",480471,1600
"50847",21902,"2020Y11",29511,129
"50848",21902,"2020Y12",5515,17
"50849",21902,"2020Y2",191842,423
"50850",21902,"2020Y3",221197,469
"50851",21902,"2020Y4",117846,396
"50852",21902,"2020Y5",178675,510
"50853",21902,"2020Y6",238006,722
"50854",21902,"2020Y7",206840,695
"50855",21902,"2020Y8",251200,881
"50856",21902,"2020Y9",442004,1251
"50857",21904,"2019Y1",42500,52
"50858",21904,"2019Y10",78411,288
"50859",21904,"2019Y11",132352,381
"50860",21904,"2019Y12",171465,555
"50861",21904,"2019Y2",31725,50
"50862",21904,"2019Y3",169008,210
"50863",21904,"2019Y4",48223,82
"50864",21904,"2019Y5",73521,129
"50865",21904,"2019Y6",134300,296
"50866",21904,"2019Y7",70946,177
"50867",21904,"2019Y8",78164,274
"50868",21904,"2019Y9",143053,356
"50869",21904,"2020Y1",63479,309
"50870",21904,"2020Y10",388157,1858
"50871",21904,"2020Y11",31016,94
"50872",21904,"2020Y12",2800,1
"50873",21904,"2020Y2",146883,441
"50874",21904,"2020Y3",142569,447
"50875",21904,"2020Y4",69281,428
"50876",21904,"2020Y5",147715,490
"50877",21904,"2020Y6",254208,889
"50878",21904,"2020Y7",118184,657
"50879",21904,"2020Y8",296200,1052
"50880",21904,"2020Y9",540285,1603
"50881",21905,"2019Y1",0,0
"50882",21905,"2019Y10",13800,15
"50883",21905,"2019Y11",5264,9
"50884",21905,"2019Y12",8350,11
"50885",21905,"2019Y2",0,0
"50886",21905,"2019Y3",1000,2
"50887",21905,"2019Y4",9035,9
"50888",21905,"2019Y5",49900,21
"50889",21905,"2019Y6",151850,90
"50890",21905,"2019Y7",11300,5
"50891",21905,"2019Y8",4800,4
"50892",21905,"2019Y9",78050,75
"50893",21905,"2020Y1",11950,17
"50894",21905,"2020Y10",45815,114
"50895",21905,"2020Y11",22085,33
"50896",21905,"2020Y12",500,1
"50897",21905,"2020Y2",11525,13
"50898",21905,"2020Y3",15240,19
"50899",21905,"2020Y4",3100,11
"50900",21905,"2020Y5",11635,23
"50901",21905,"2020Y6",35864,48
"50902",21905,"2020Y7",52860,91
"50903",21905,"2020Y8",128236,181
"50904",21905,"2020Y9",61072,96
"50905",21906,"2019Y1",33556,99
"50906",21906,"2019Y10",87075,334
"50907",21906,"2019Y11",121942,638
"50908",21906,"2019Y12",167186,629
"50909",21906,"2019Y2",18176,95
"50910",21906,"2019Y3",91580,201
"50911",21906,"2019Y4",102702,260
"50912",21906,"2019Y5",119464,266
"50913",21906,"2019Y6",200565,489
"50914",21906,"2019Y7",104111,440
"50915",21906,"2019Y8",81199,407
"50916",21906,"2019Y9",257909,779
"50917",21906,"2020Y1",80491,596
"50918",21906,"2020Y10",310868,1913
"50919",21906,"2020Y11",16815,131
"50920",21906,"2020Y12",12681,26
"50921",21906,"2020Y2",206549,866
"50922",21906,"2020Y3",245037,942
"50923",21906,"2020Y4",150347,806
"50924",21906,"2020Y5",178927,1037
"50925",21906,"2020Y6",219471,1113
"50926",21906,"2020Y7",139023,957
"50927",21906,"2020Y8",243756,1167
"50928",21906,"2020Y9",391536,1788
"50929",21907,"2019Y1",1555,14
"50930",21907,"2019Y10",41867,85
"50931",21907,"2019Y11",46818,116
"50932",21907,"2019Y12",115204,199
"50933",21907,"2019Y2",14510,30
"50934",21907,"2019Y3",115373,103
"50935",21907,"2019Y4",21718,53
"50936",21907,"2019Y5",27184,53
"50937",21907,"2019Y6",71730,100
"50938",21907,"2019Y7",22316,69
"50939",21907,"2019Y8",33586,66
"50940",21907,"2019Y9",101466,170
"50941",21907,"2020Y1",40529,123
"50942",21907,"2020Y10",179214,884
"50943",21907,"2020Y11",79155,152
"50944",21907,"2020Y12",0,0
"50945",21907,"2020Y2",165412,236
"50946",21907,"2020Y3",148425,195
"50947",21907,"2020Y4",95677,230
"50948",21907,"2020Y5",88314,207
"50949",21907,"2020Y6",212759,424
"50950",21907,"2020Y7",91718,343
"50951",21907,"2020Y8",182083,494
"50952",21907,"2020Y9",248899,672
"50953",21908,"2019Y1",2000,5
"50954",21908,"2019Y10",9050,8
"50955",21908,"2019Y11",1060,5
"50956",21908,"2019Y12",40400,60
"50957",21908,"2019Y2",1000,1
"50958",21908,"2019Y3",37900,18
"50959",21908,"2019Y4",17400,31
"50960",21908,"2019Y5",12700,13
"50961",21908,"2019Y6",45700,68
"50962",21908,"2019Y7",12350,29
"50963",21908,"2019Y8",26250,42
"50964",21908,"2019Y9",4300,6
"50965",21908,"2020Y1",3550,6
"50966",21908,"2020Y10",39055,78
"50967",21908,"2020Y11",4511,27
"50968",21908,"2020Y12",250,1
"50969",21908,"2020Y2",7150,7
"50970",21908,"2020Y3",17750,42
"50971",21908,"2020Y4",1250,6
"50972",21908,"2020Y5",5875,11
"50973",21908,"2020Y6",76200,104
"50974",21908,"2020Y7",32575,34
"50975",21908,"2020Y8",20325,26
"50976",21908,"2020Y9",55947,137
"50977",21909,"2019Y1",3922,16
"50978",21909,"2019Y10",48565,180
"50979",21909,"2019Y11",39581,109
"50980",21909,"2019Y12",196022,395
"50981",21909,"2019Y2",24150,50
"50982",21909,"2019Y3",115307,179
"50983",21909,"2019Y4",19032,50
"50984",21909,"2019Y5",29473,52
"50985",21909,"2019Y6",142657,263
"50986",21909,"2019Y7",34282,120
"50987",21909,"2019Y8",37066,124
"50988",21909,"2019Y9",142553,287
"50989",21909,"2020Y1",55642,191
"50990",21909,"2020Y10",575428,2074
"50991",21909,"2020Y11",120547,685
"50992",21909,"2020Y12",18806,42
"50993",21909,"2020Y2",149120,340
"50994",21909,"2020Y3",256674,465
"50995",21909,"2020Y4",149104,381
"50996",21909,"2020Y5",134367,403
"50997",21909,"2020Y6",333592,697
"50998",21909,"2020Y7",153064,594
"50999",21909,"2020Y8",285164,966
"51000",21909,"2020Y9",533648,1483
"51001",21910,"2019Y1",6200,12
"51002",21910,"2019Y10",79997,248
"51003",21910,"2019Y11",55088,213
"51004",21910,"2019Y12",137797,363
"51005",21910,"2019Y2",8777,20
"51006",21910,"2019Y3",130821,189
"51007",21910,"2019Y4",70705,131
"51008",21910,"2019Y5",45340,75
"51009",21910,"2019Y6",136432,255
"51010",21910,"2019Y7",33539,105
"51011",21910,"2019Y8",63810,166
"51012",21910,"2019Y9",172862,358
"51013",21910,"2020Y1",97871,281
"51014",21910,"2020Y10",279338,1768
"51015",21910,"2020Y11",10871,102
"51016",21910,"2020Y12",11087,37
"51017",21910,"2020Y2",192462,445
"51018",21910,"2020Y3",164810,514
"51019",21910,"2020Y4",72196,359
"51020",21910,"2020Y5",120063,478
"51021",21910,"2020Y6",185458,663
"51022",21910,"2020Y7",264838,797
"51023",21910,"2020Y8",191953,981
"51024",21910,"2020Y9",407855,1410
"51025",21911,"2019Y1",48900,32
"51026",21911,"2019Y10",212977,451
"51027",21911,"2019Y11",295316,758
"51028",21911,"2019Y12",177671,547
"51029",21911,"2019Y2",60050,44
"51030",21911,"2019Y3",128478,105
"51031",21911,"2019Y4",121732,99
"51032",21911,"2019Y5",161716,154
"51033",21911,"2019Y6",237059,258
"51034",21911,"2019Y7",147459,256
"51035",21911,"2019Y8",204432,370
"51036",21911,"2019Y9",290044,467
"51037",21911,"2020Y1",309836,1054
"51038",21911,"2020Y10",1315639,8605
"51039",21911,"2020Y11",217824,1228
"51040",21911,"2020Y12",72751,209
"51041",21911,"2020Y2",390454,1050
"51042",21911,"2020Y3",240798,869
"51043",21911,"2020Y4",247300,1132
"51044",21911,"2020Y5",355319,1582
"51045",21911,"2020Y6",544058,2618
"51046",21911,"2020Y7",696437,3384
"51047",21911,"2020Y8",856006,3808
"51048",21911,"2020Y9",731107,3884
"51049",21912,"2019Y1",23395,68
"51050",21912,"2019Y10",97427,202
"51051",21912,"2019Y11",72413,215
"51052",21912,"2019Y12",117603,275
"51053",21912,"2019Y2",91370,91
"51054",21912,"2019Y3",261570,214
"51055",21912,"2019Y4",71476,110
"51056",21912,"2019Y5",83862,132
"51057",21912,"2019Y6",153842,207
"51058",21912,"2019Y7",61599,149
"51059",21912,"2019Y8",74502,178
"51060",21912,"2019Y9",160276,238
"51061",21912,"2020Y1",77664,249
"51062",21912,"2020Y10",283835,1131
"51063",21912,"2020Y11",8451,51
"51064",21912,"2020Y12",5875,13
"51065",21912,"2020Y2",134398,324
"51066",21912,"2020Y3",119686,305
"51067",21912,"2020Y4",87731,305
"51068",21912,"2020Y5",122103,393
"51069",21912,"2020Y6",244472,576
"51070",21912,"2020Y7",92712,383
"51071",21912,"2020Y8",151287,528
"51072",21912,"2020Y9",259611,866
"51073",21913,"2019Y1",64850,86
"51074",21913,"2019Y10",94234,570
"51075",21913,"2019Y11",94855,532
"51076",21913,"2019Y12",280896,864
"51077",21913,"2019Y2",161703,235
"51078",21913,"2019Y3",382394,471
"51079",21913,"2019Y4",87680,211
"51080",21913,"2019Y5",130077,315
"51081",21913,"2019Y6",248082,536
"51082",21913,"2019Y7",73064,416
"51083",21913,"2019Y8",68835,422
"51084",21913,"2019Y9",281600,674
"51085",21913,"2020Y1",132278,611
"51086",21913,"2020Y10",740174,3108
"51087",21913,"2020Y11",62818,165
"51088",21913,"2020Y12",1800,2
"51089",21913,"2020Y2",234743,737
"51090",21913,"2020Y3",262382,747
"51091",21913,"2020Y4",125783,651
"51092",21913,"2020Y5",199136,870
"51093",21913,"2020Y6",363461,1062
"51094",21913,"2020Y7",256178,1271
"51095",21913,"2020Y8",464370,1526
"51096",21913,"2020Y9",702721,2068
"51097",21914,"2019Y1",45011,110
"51098",21914,"2019Y10",44705,348
"51099",21914,"2019Y11",185497,462
"51100",21914,"2019Y12",167280,518
"51101",21914,"2019Y2",65128,125
"51102",21914,"2019Y3",159962,209
"51103",21914,"2019Y4",48686,208
"51104",21914,"2019Y5",47290,195
"51105",21914,"2019Y6",147566,351
"51106",21914,"2019Y7",53430,298
"51107",21914,"2019Y8",84169,308
"51108",21914,"2019Y9",214814,529
"51109",21914,"2020Y1",98586,455
"51110",21914,"2020Y10",261707,1850
"51111",21914,"2020Y11",35831,175
"51112",21914,"2020Y12",12209,48
"51113",21914,"2020Y2",111706,462
"51114",21914,"2020Y3",147541,528
"51115",21914,"2020Y4",87321,539
"51116",21914,"2020Y5",138388,627
"51117",21914,"2020Y6",231784,972
"51118",21914,"2020Y7",193479,923
"51119",21914,"2020Y8",319689,1566
"51120",21914,"2020Y9",387085,1733
"51121",21915,"2019Y1",0,0
"51122",21915,"2019Y10",11150,34
"51123",21915,"2019Y11",14915,47
"51124",21915,"2019Y12",21165,61
"51125",21915,"2019Y2",1300,1
"51126",21915,"2019Y3",17500,25
"51127",21915,"2019Y4",10250,13
"51128",21915,"2019Y5",7375,17
"51129",21915,"2019Y6",33823,48
"51130",21915,"2019Y7",9139,31
"51131",21915,"2019Y8",13123,41
"51132",21915,"2019Y9",27182,71
"51133",21915,"2020Y1",19924,52
"51134",21915,"2020Y10",102159,261
"51135",21915,"2020Y11",3918,16
"51136",21915,"2020Y12",2244,6
"51137",21915,"2020Y2",8696,50
"51138",21915,"2020Y3",66400,97
"51139",21915,"2020Y4",7782,37
"51140",21915,"2020Y5",19024,82
"51141",21915,"2020Y6",55361,141
"51142",21915,"2020Y7",16053,79
"51143",21915,"2020Y8",79151,220
"51144",21915,"2020Y9",84045,237
"51145",21916,"2019Y1",71970,100
"51146",21916,"2019Y10",125530,438
"51147",21916,"2019Y11",261128,444
"51148",21916,"2019Y12",291693,651
"51149",21916,"2019Y2",114438,134
"51150",21916,"2019Y3",414803,342
"51151",21916,"2019Y4",67433,182
"51152",21916,"2019Y5",115102,238
"51153",21916,"2019Y6",331478,424
"51154",21916,"2019Y7",51442,251
"51155",21916,"2019Y8",60304,357
"51156",21916,"2019Y9",403727,667
"51157",21916,"2020Y1",82755,421
"51158",21916,"2020Y10",199655,1183
"51159",21916,"2020Y11",26020,72
"51160",21916,"2020Y12",3994,10
"51161",21916,"2020Y2",182198,519
"51162",21916,"2020Y3",215535,478
"51163",21916,"2020Y4",98328,418
"51164",21916,"2020Y5",112635,562
"51165",21916,"2020Y6",319927,979
"51166",21916,"2020Y7",191231,865
"51167",21916,"2020Y8",231084,1044
"51168",21916,"2020Y9",448000,1388
"51169",21917,"2019Y1",50,1
"51170",21917,"2019Y10",38066,52
"51171",21917,"2019Y11",7540,14
"51172",21917,"2019Y12",8536,21
"51173",21917,"2019Y2",3000,3
"51174",21917,"2019Y3",18900,16
"51175",21917,"2019Y4",83525,53
"51176",21917,"2019Y5",14625,10
"51177",21917,"2019Y6",12245,12
"51178",21917,"2019Y7",3239,14
"51179",21917,"2019Y8",11762,31
"51180",21917,"2019Y9",12760,26
"51181",21917,"2020Y1",11744,33
"51182",21917,"2020Y10",32070,63
"51183",21917,"2020Y11",5890,6
"51184",21917,"2020Y12",500,1
"51185",21917,"2020Y2",30530,56
"51186",21917,"2020Y3",15880,38
"51187",21917,"2020Y4",1740,18
"51188",21917,"2020Y5",9920,35
"51189",21917,"2020Y6",34761,63
"51190",21917,"2020Y7",28170,44
"51191",21917,"2020Y8",59590,67
"51192",21917,"2020Y9",29501,72
"51193",21918,"2019Y1",17850,26
"51194",21918,"2019Y10",47787,131
"51195",21918,"2019Y11",63135,181
"51196",21918,"2019Y12",222974,308
"51197",21918,"2019Y2",44555,51
"51198",21918,"2019Y3",169948,158
"51199",21918,"2019Y4",53385,73
"51200",21918,"2019Y5",48672,71
"51201",21918,"2019Y6",106113,143
"51202",21918,"2019Y7",54556,104
"51203",21918,"2019Y8",86027,133
"51204",21918,"2019Y9",145799,215
"51205",21918,"2020Y1",68913,172
"51206",21918,"2020Y10",393289,1291
"51207",21918,"2020Y11",20154,96
"51208",21918,"2020Y12",0,0
"51209",21918,"2020Y2",100139,202
"51210",21918,"2020Y3",186030,252
"51211",21918,"2020Y4",106530,216
"51212",21918,"2020Y5",187293,360
"51213",21918,"2020Y6",227317,493
"51214",21918,"2020Y7",134170,395
"51215",21918,"2020Y8",232255,550
"51216",21918,"2020Y9",486942,1017
"51217",21919,"2019Y1",9000,6
"51218",21919,"2019Y10",84922,117
"51219",21919,"2019Y11",68353,103
"51220",21919,"2019Y12",172701,263
"51221",21919,"2019Y2",140800,75
"51222",21919,"2019Y3",261825,229
"51223",21919,"2019Y4",68786,101
"51224",21919,"2019Y5",110488,142
"51225",21919,"2019Y6",188126,203
"51226",21919,"2019Y7",43957,63
"51227",21919,"2019Y8",113646,168
"51228",21919,"2019Y9",255287,321
"51229",21919,"2020Y1",55600,130
"51230",21919,"2020Y10",421170,1191
"51231",21919,"2020Y11",34606,78
"51232",21919,"2020Y12",5660,11
"51233",21919,"2020Y2",200537,332
"51234",21919,"2020Y3",266797,278
"51235",21919,"2020Y4",82355,182
"51236",21919,"2020Y5",160736,309
"51237",21919,"2020Y6",422481,687
"51238",21919,"2020Y7",113152,296
"51239",21919,"2020Y8",261877,659
"51240",21919,"2020Y9",498419,1117
"51241",21920,"2019Y1",400,2
"51242",21920,"2019Y10",8400,11
"51243",21920,"2019Y11",20050,18
"51244",21920,"2019Y12",6900,8
"51245",21920,"2019Y2",1600,3
"51246",21920,"2019Y3",5750,9
"51247",21920,"2019Y4",300,1
"51248",21920,"2019Y5",2300,5
"51249",21920,"2019Y6",11650,11
"51250",21920,"2019Y7",7800,8
"51251",21920,"2019Y8",6750,7
"51252",21920,"2019Y9",400,2
"51253",21920,"2020Y1",1400,5
"51254",21920,"2020Y10",28875,25
"51255",21920,"2020Y11",2125,5
"51256",21920,"2020Y12",5498,4
"51257",21920,"2020Y2",400,2
"51258",21920,"2020Y3",5650,9
"51259",21920,"2020Y4",8700,10
"51260",21920,"2020Y5",15850,12
"51261",21920,"2020Y6",17625,10
"51262",21920,"2020Y7",12825,11
"51263",21920,"2020Y8",18575,18
"51264",21920,"2020Y9",10825,15
"51265",21921,"2019Y1",2650,4
"51266",21921,"2019Y10",13069,23
"51267",21921,"2019Y11",7351,13
"51268",21921,"2019Y12",12298,16
"51269",21921,"2019Y2",17100,8
"51270",21921,"2019Y3",2050,3
"51271",21921,"2019Y4",50,1
"51272",21921,"2019Y5",13525,25
"51273",21921,"2019Y6",67392,132
"51274",21921,"2019Y7",21578,24
"51275",21921,"2019Y8",5351,15
"51276",21921,"2019Y9",14401,39
"51277",21921,"2020Y1",4374,8
"51278",21921,"2020Y10",14031,48
"51279",21921,"2020Y11",5275,6
"51280",21921,"2020Y12",3140,4
"51281",21921,"2020Y2",76056,93
"51282",21921,"2020Y3",11146,20
"51283",21921,"2020Y4",1801,19
